entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
WOR138900,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Strandbred med Fiskerbaade (Ludolf Backhuyzen, Belvedere, Wien)",Belvedere · Wien,,,,,
WOR138950,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Sultan Abd-ul Medshid (Johann Hermann Kretzschmer),,,,,,
WOR139000,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Sundheden, der giver Love for Amor og Bacchus (D. C. Blunck)",,,,,,
WOR139050,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Susanne i Badet (A. van Dyck, Alte P., München)",Alte P. · München,,,,,
WOR139100,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Syndfloden (W. Kaulbach),,,,,,
WOR139150,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Syndfloden (Karl Schorn, Neue P., München)",Neue P. · München,,,,,
WOR139200,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Søstorm (Joseph Vernet, Alte P., München)",Alte P. · München,,,,,
WOR139250,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Søstorm ved Triest (J. H. Sander, Kunstforeningen, München)",Kunstforeningen · München,,,,,
WOR139300,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Søstykke (Anton Melbye), foræret af HCA til Moritz og Dorothea Melchiors Sølvbryllup 17.6.1871",,,,,,
WOR139350,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Søstykke, i Baggrunden Etna (Fr. Thöming)",,,,,,
WOR139400,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tasso læser sit Digt for Leonora af Este (César Mussini, Accademia, Firenze)",Accademia · Firenze,,,,,
WOR139450,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),De terugkomst van een Hollandischen vlootvoogd na een zegerijken zeetogt (H. van Hove),,,,,,
WOR139500,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Therese Henriques (Carl Bloch),,,,,,
WOR139550,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Thorvaldsen (Cesare Poggi, Brera, Milano)",Brera · Milano,,,,,
WOR139600,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tiden, som flyver med Amor (Palma il Giovane, Manfrin, Venezia)",Manfrin · Venezia,,,,,
WOR139650,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tizians Elskede (la Bella?) (Kopi efter Tizian, Doria-P., Rom)",Doria-P. · Rom,,,,,
WOR139700,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tizians Moder (Tizian, Manfrin, Venezia)",Manfrin · Venezia,,,,,
WOR139750,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"To Kyrasserer redder en saaret Officer (Albrecht Adam, Leuchtenberg, München)",Leuchtenberg · München,,,,,
WOR139800,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"De to Leonoraer (K. F. Sohn, Düsseldorf)",,,,,,
WOR139850,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),To Qvinder (Elisabeth Jerichau-Baumann),,,,,,
WOR139900,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Totentanzskizzen (Wilhelm Von Kaulbach),,,,,,
WOR139950,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Transfigurationen (Rafael og Giulio Romano, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR140000,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Transfigurationen (Rafael og Giulio Romano, Vatikanet, Rom)- Kopi, Sciarra, Rom",Vatikanet · Rom,,,,,
WOR140050,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tre Helgener (Benedikt, Flavia og Placidus) (Perugino, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR140100,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"De tre theologiske Dyder (Rafael, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR140150,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Treenigheden (A. Küchler),,,,,,
WOR140200,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Treenigheden (Perugino, Stanza dell'lncendio, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR140250,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Der Triumph der Religion in den Künsten (Fr. Overbeck),,,,,,
WOR140300,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Der Triumph der Religion in den Künsten (Fr. Overbeck)- (Städel, Frankfurt a.M.)",Städel · Frankfurt a. M.,,,,,
WOR140350,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Den trygge Kærlighed (D. C. Blunck),,,,,,
WOR140400,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Tvekamp i et Bondebryllup (A. Tidemand),,,,,,
WOR140450,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Tyrkisk Dame tilhest (G. B. Castiglione, kaldet il Grechetto, Doria-P., Rom)",Doria-P. · Rom,,,,,
WOR140500,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Den ubesmittede Undfangelse (La lmmaculada Concepción) (Murillo, Academia, Sevilla)",Academia · Sevilla,,,,,
WOR140550,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Udsigt fra Højene ved Olevano til den romerske Campagne (Fr. Petzholdt),,,,,,
WOR140600,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Udsigt mod Peterskirken, Rom (J. C. Reinhart, Kunstforeningen, München)",Kunstforeningen · München,,,,,
WOR140650,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Udsigt til Aventiner-Bjerget, Rom (Bolette Pay, Kunstforeningen, München)",Kunstforeningen · München,,,,,
WOR140700,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Udsigt til Lateranet, Rom (Bolette Pay, Kunstforeningen, München)",Kunstforeningen · München,,,,,
WOR140750,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Ugolino i Fængsel, hans Sønner og Nevøer (Sir Joshua Reynolds, Knole House)",Knole House · London,,,,,
WOR140800,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Urban VIII.s Modtagelse i Gesù-Kirken i Rom (Andrea Sacchi, Sciarra, Rom)",Sciarra · Rom,,,,,
WOR140850,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Usurai (Quentin Massys, Doria-P., Rom)",Doria-P. · Rom,,,,,
WOR140900,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),En Valkyrie (Tegning) (J.A. Jerichau),,,,,,
WOR140950,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Valkyrier (Elisabeth Jerichau-Baumann),,,,,,
WOR141000,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),En Valplads Morgenen efter et Slag (J. V. Sonne),,,,,,
WOR141050,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Vandfaldet (A. Van Everdingen, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR141100,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Den vantro Thomas (Guercino, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR141150,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus (Tizian, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR141200,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus fra Umbrien (Tizian, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR141250,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus og Adonis (Scarsellino, Borghese, Rom)",Borghese · Rom,,,,,
WOR141300,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus og Amor (Lucas Cranach d. Æ., Borghese, Rom)",Borghese · Rom,,,,,
WOR141350,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus og Amor (Lucas Cranach d. Æ., Nürnberg)",,,,,,
WOR141400,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus og Amor (Tizian, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR141450,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Venus, som har taget en Pil fra Amor (Pietro Liberi, Manfrin, Venezia)",Manfrin · Venezia,,,,,
WOR141500,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Vernet (Tegning) (Adrien Dauzatz, HCAs Stambog)",HCA's Stambog,,,,,
WOR141550,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Veronica (Angelica Kaufmann, Villa Farnesina, Rom)",Villa Farnesina · Rom,,,,,
WOR141600,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Villa Pamphilj, Rom (J. C. Reinhart, Kunstforeningen, München)",Kunstforeningen · München,,,,,
WOR141650,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Violinspilleren (Rafael, Sciarra, Rom)",Sciarra · Rom,,,,,
WOR141700,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"La Virgen de la Servilleta (Murillo, Academia, Sevilla)",Academia · Sevilla,,,,,
WOR141750,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Visión de San Francisco (Murillo, Academia, Sevilla)",Academia · Sevilla,,,,,
WOR141800,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Wignacourt, Stormester i Johanniter-Ordenen, Malta (Caravaggio eller Lionello Spada)",,,,,,
WOR141850,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Willem I Prins van Oranje door Balthazar Gerards verraderlijk getroffen (J.A. Kruseman),,,,,,
WOR141900,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),Wintergezicht (J. Bosboom),,,,,,
WOR141950,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Æneas Silvius Piccolominis Historie (Rafael (Ͻ: Pinturicchio), Libreria Piccolomini, Domkirken, Siena)",,,,,,
WOR142000,work,VÆRK-REGISTER,BILLEDKUNST,Malerier og Tegninger,(blank),"Æsop (Velazquez, Prado, Madrid)",Prado · Madrid,,,,,
WOR142050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"A. W. Moltke (H. V. Bissen, Bregentved Park)",Bregentved Park · Haslev,,,,,
WOR142100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Aarstiderne (Emil Wolff),,,,,,
WOR142150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Abel (J. H. Stöver, Eeghen, Amsterdam)",Eeghen · Amsterdam,,,,,
WOR142200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Adonis (Apollo fra Capua) (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR142250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Adonis (Thorvaldsen, Glyptoteket, München)",Glyptoteket · München,,,,,
WOR142300,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Agrippina (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR142350,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Albrecht Dürer (C. D. Rauch, Nürnberg)",,,,,,
WOR142400,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Alessandro Farnese, bekranset af Sejrens Gudinde (Ukendt Mester, 16. Aarh., Caserta)",Caserta · Napoli,,,,,
WOR142450,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Alfieris Gravmæle (Canova, S. Croce, Firenze)",S. Croce · Firenze,,,,,
WOR142500,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Altertavlen i Slesvig Domkirke (Hans Brüggeman),,,,,,
WOR142550,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Amerika (W. W. Story),,,,,,
WOR142600,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Amor der røver et Kys fra Psyche, hun tager igjen fra ham een af hans Pile (B. Thorvaldsen, Maxen 17. Juni 1841)",Maxen · Müglitztal,,,,,
WOR142650,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Amor med en Delfin (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR142700,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Amor med Lyren (Thorvaldsen),,,,,,
WOR142750,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Amor, som hvæsser Pile (J. P. Molin)",,,,,,
WOR142800,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Amorinsælgersken (J. N. Byström),,,,,,
WOR142850,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Andreas Hofer (Joh. Schaller, Franciskaner-Kirken, Innsbruck)",Franciskaner-Kirken · Innsbruck,,,,,
WOR142900,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Antinous (Hermes) (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR142950,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR143000,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo (kvindelig) (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR143050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo (Capitol, Rom)",Capitol · Rom,,,,,
WOR143100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo (Sala della Biga, Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR143150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo di Belvedere (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR143200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo Citharoedus (Apollo-Salen, Glyptoteket, München)",Glyptoteket · München,,,,,
WOR143250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apollo Citharoedus (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR143300,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Apollo Musagetes (Berlin),,,,,,
WOR143350,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Apostlene (Thorvaldsen, Frue Kirke, København)",Frue Kirke · København,,,,,
WOR143400,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Ariadne paa Panteren (J. H. Dannecker, Ariadnum, Frankfurt a. M.)",Ariadnum · Frankfurt a. M.,,,,,
WOR143450,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Ariel (John Graham Lough),,,,,,
WOR143500,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Jacob van Artevelde (Devigne-Quyo, Gent)",,,,,,
WOR143550,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Atlas (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR143600,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Augustusbrønden (Hubert Gerhard, Augsburg)",,,,,,
WOR143650,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bacchus (Glyptoteket, München)",Glyptoteket · München,,,,,
WOR143700,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bacchus (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR143750,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bacchus (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR143800,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bacchus (Michelangelo, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR143850,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Bacchus' Triumf (E. Santarelli),,,,,,
WOR143900,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Badende Kvinder (J. N. Byström),,,,,,
WOR143950,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Baggesen (Alb. Jacobson),,,,,,
WOR144000,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Bakkantinde (L. Bartolini),,,,,,
WOR144050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Balbus-Familiens Statuer (M. bonbornico, Napoli)",M. borbonico · Napoli,,,,,
WOR144100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Baptisteriets Bronceporte (L. Ghiberti, Firenze)",,,,,,
WOR144150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Bartolini ((Selvportræt),,,,,,
WOR144200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Beethoven (W. W. Story),,,,,,
WOR144250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bellman (J. N. Byström, Djurgården, Stockholm)",Djurgården · Stockholm,,,,,
WOR144300,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Biga (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR144350,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Bjørnstjerne Bjørnson (H. V. Bissen),,,,,,
WOR144400,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Bogtrykkerkunstens Opfindelse (David d'Angers),,,,,,
WOR144450,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"S. Bruno (J. A. Houdon, S. Maria degli Angeli, Rom)",S. Maria degli Angeli · Rom,,,,,
WOR144500,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Brutus (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR144550,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Bryderne (Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR144600,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Byron (L. Bartolini),,,,,,
WOR144650,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Byron (Thorvaldsen),,,,,,
WOR144700,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Caligula (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR144750,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Canovas Gravmæle (Giuseppe de Fabris, S. Maria de' Frari, Venezia)",S. Maria de' Frari · Venezia,,,,,
WOR144800,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den capitolinske Venus (Capitol, Rom)",Capitol · Rom,,,,,
WOR144850,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Caracalla (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR144900,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Caritas (L. Bartolini),,,,,,
WOR144950,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"S. Carlo Borromeo (G. B. Crespi, Arona)",,,,,,
WOR145000,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Ceres (H. V. Bissen, Altona)",,,,,,
WOR145050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Christi Nedtagelse af Korset (Pedro Roldán, Caridad, Sevilla)",Caridad · Sevilla,,,,,
WOR145100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Christus (Michelangelo, Domkirken, Siena)",Domkirken · Siena,,,,,
WOR145150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Christus (Thorvaldsen, Thorvaldsens Museum)",Thorvaldsens Museum · København,,,,,
WOR145200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Cicero (Glyptoteket, München)",Glyptoteket · München,,,,,
WOR145250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Clemens Xlls Monument (Arco Clementino, Vanvitelli, Ancona)",Vanvitelli · Ancona,,,,,
WOR145300,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Clemens XIII.s Gravmonument (Canova, Peterskirken, Rom)",Peterskirken · Rom,,,,,
WOR145350,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Clemens XIV.s Gravmonument (Canova, SS. Apostoli, Rom)",SS. Apostoli · Rom,,,,,
WOR145400,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Cleopatra (W. W. Story),,,,,,
WOR145450,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Dagen (Thorvaldsen),,,,,,
WOR145500,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Dansende Børn (Luca della Robbia, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR145550,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Danserinder (Canova, Teatro Apollo, Rom)",Teatro Apollo · Rom,,,,,
WOR145600,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Danserinder (L. von Schwanthaler),,,,,,
WOR145650,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Dantes Kenotaf (Stef. Ricci, S. Croce, Firenze)",S. Croce · Firenze,,,,,
WOR145700,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"David (Donatello, Uffizi, Firenze)",Uffizi · Firenze,,,,,
WOR145750,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),David med Harpen (O. H. Fladager),,,,,,
WOR145800,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Diana fra Efesos (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR145850,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Diogenes (Capitol, Rom)",Capitol · Rom,,,,,
WOR145900,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Diskoskaster (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR145950,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Drengen, der tager Tornen ud af sin Fod (Capitol, Rom)",Capitol · Rom,,,,,
WOR146000,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Drengen med Drueklasen (Enfant à la grappe) (P. J. David d'Angers),,,,,,
WOR146050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den døende Fægter (Den saarede Gladiator, Den saarede Galler). (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den døende Fægter (Capitol, Rom)",Capitol · Rom,,,,,
WOR146150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den døende Trojaner (Aegineter-Salen, Glyptoteket, München)",Glyptoteket · München,,,,,
WOR146200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Egmont og Hoorn (Charles Auguste Fraikin, Brüssel)",,,,,,
WOR146250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Epitafium over Jürgen Claus (J. A. Silfverling, Vadstena Klosterkirke)",Vadstena Klosterkirke · Vadstena,,,,,
WOR146300,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Eugène de Beauharnais, Hertug af Leuchtenberg (Thorvaldsen, S. Michaels-Kirken, München)",S. Michaels-Kirken · München,,,,,
WOR146350,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Euripides (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146400,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"F. Bulow (H. V. Bissen, Fredericia)",,,,,,
WOR146450,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den farnesiske Flora (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146500,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den farnesiske Herakles (Glykon, M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146550,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Den farnesiske Tyr (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146600,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Faunen (Hvilende Satyr?) (Vatikanet, Rom)",Vatikanet · Rom,,,,,
WOR146650,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Faunen (Satyren) med Bacchusbarnet (M. borbonico, Napoli)",M. borbonico · Napoli,,,,,
WOR146700,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Fedows Statue, vistnok = Fiducias Statue (L. Bartolini)",,,,,,
WOR146750,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Felipe III af Spanien (Giarmbologna, fuldført af Pietro Tacca, Plaza Mayor, Madrid)",Plaza Mayor · Madrid,,,,,
WOR146800,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Felipe IV af Spanien (Lorenzo Bernini, S. Maria Maggiore, Rom)",S. Maria Maggiore · Rom,,,,,
WOR146850,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Ferdinando I af Begge Sicilier som Minerva (Canova, M. borbon.ico, Napoli)",M. borbonico · Napoli,,,,,
WOR146900,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Ferdinando l af Toscana (P. Tacca og G. Bondini, Livorno)",,,,,,
WOR146950,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Fontana dell'Acqua felice (Moses-Figuren af Prospero Bresciano, Rom)",,,,,,
WOR147000,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Fontana della Barcaccia (Pietro Bernini, Rom)",,,,,,
WOR147050,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Fontana dei Fiumi (Lorenzo Bernini, Rom)",,,,,,
WOR147100,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Fontana delle Tartarughe (Taddeo Landini, Rom)",,,,,,
WOR147150,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Fr. Stammann (David d'Angers),,,,,,
WOR147200,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),Franz Lachner (L. von Schwanthaler),,,,,,
WOR147250,work,VÆRK-REGISTER,BILLEDKUNST,Skulptur,(blank),"Frauenlob (L. von Schwanthaler, Mainz)",,,,,,
