entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
P8138600,person,PERSON-REGISTER,,,,"Thornam, A. W. (1813–1880)","Overlæge ved Fodgarden 1848–1872, Skuespilforfatter, tit. Professor 1867.",,,1813–1880,,
P8140200,person,PERSON-REGISTER,,,,"Thornam, Helga (1853–1887)","Datter af A.W.T., g. 1886 m. Kaptajn i Infanteriet Julius Høst.",,,1853–1887,,
P8140400,person,PERSON-REGISTER,,,,"Thornam, Melita (1845–1918)","Datter af A.W.T., g. 1868 m. Forpagter af Kammergave Emil Preben Hansen.",,,1845–1918,,
P8140600,person,PERSON-REGISTER,,,,"Thorsen, Anna, f. Bay (1838–1919)","Datter af Mariane Bay, g. 1857 m. Niels Chr. T.",,,1838–1919,,
P8140800,person,PERSON-REGISTER,,,,"Thorsen, Emilie Andrea, f. Øckenholt (1797–1877)",Enke efter Klædehandler Ole Peter T.,,,1797–1877,,
P8141000,person,PERSON-REGISTER,,,,"Thorsen, Niels Chr. (død 1864, 41 år gl.)","Søn af Emilie Thorsen, Klædehandler.",,,1864,,
P8141200,person,PERSON-REGISTER,,,,"Thorsen, P. G. (1811–1883)","Student 1828, 1. Underbibliotekar ved Universitetsbiblioteket, 1848–1880 Bibliotekar, nordisk Filolog.",,,1811–1883,,
P8141400,person,PERSON-REGISTER,,,,"Thorvaldsen, Bertel (ca. 1770–1844)",Billedhugger.,,,1770–1844,,
P8164600,person,PERSON-REGISTER,,,,"Thott, Frederik (Fritz) (1803–1882)","Løjtnant ved Skånska Husarregiment, senere Generalmajor.",,,1803–1882,,
P8165000,person,PERSON-REGISTER,,,,"Thott, Tage Kjell, Greve (1796–1866)",Besidder af Skabersjö.,,,1796–1866,,
P8165200,person,PERSON-REGISTER,,,,"Thott, Ulrika Maria Margareta Amalia, Grevinde, f. Friherreinde Barnekow (1800–1869)",g.1822 m. T.K.T.,,,1800–1869,,
P8165400,person,PERSON-REGISTER,,,,"Thrane, Anna Christine, f. Friboe (død 1851)",Enke efter Ritmester J.K.T.,,,1851,,
P8165600,person,PERSON-REGISTER,,,,"Thrane, Carl (1837–1916)","Søn af G.W. F.G.G.T., Student 1857, cand. jur.1863, 1878 Justitssekretær i Højesteret, Musikhistoriker.",,,1837–1916,,
P8166200,person,PERSON-REGISTER,,,,"Thrane, Chr. W. Fr. G. C. (1802–1880)",Oberst.,,,1802–1880,,
P8166400,person,PERSON-REGISTER,,,,"Thrane, Henrik Joachim Melchior Holten (1806–1882)","Søn af Anna Christine T., Sekondløjtnant ved Kronens Regiment, 1850 Kaptajn I ved 1. lette Bataillon, senere kar. Oberstløjtnant.",,,1806–1882,,
P8166600,person,PERSON-REGISTER,,,,"Thræn, August Ludvig",fhv. Figurant ved Den kgl. Ballet.,,,,,
P8166800,person,PERSON-REGISTER,,,,Thulstrup,Jernbanepassager Altona-Rendsborg 27.8.1851.,,,,,
P8167000,person,PERSON-REGISTER,,,,"Thun, Antoinette Augusta Vilhelmine von (1799–1876)",Stiftsdame i Vallø.,,,1799–1876,,
P8167200,person,PERSON-REGISTER,,,,"Thun-Hohenstein, Anton von, Greve (1754–1840)",Østrigsk Godsejer.,,,1754–1840,,
P8167800,person,PERSON-REGISTER,,,,"Thun-Hohenstein, Joseph Matthias, Greve (1794–1868)","Oberstkämmerer for Kongeriget Böhmen, Geheimerat.",,,1794–1868,,
P8168000,person,PERSON-REGISTER,,,,"Thune, Ludvig (1803–1869)","kar.Regimentskirurg, dr.med., 1842 Overlæge i Hæren, Etatsraad.",,,1803–1869,,
P8170000,person,PERSON-REGISTER,,,,Thurah,"Slægten, Børglum Kirke 3.8.1859.",,,,,
P8170200,person,PERSON-REGISTER,,,,"Thurn und Taxis, Maximilian, Fyrste af – (1802–1871)",,,,1802–1871,,
P8170400,person,PERSON-REGISTER,,,,"Tybjerg, Asbjørn (født og død 1871)",Søn af Chr. T.,,,1871,,
P8170600,person,PERSON-REGISTER,,,,"Tybjerg, Caroline, f. Oltmann (1837–1900)","Datter af Caroline Oltmann (død 1874), g.1868 m. Chr. T.",,,1837–1900,,
P8171200,person,PERSON-REGISTER,,,,"Thyberg (fra 1866: Tybjerg), Christian (1815–1879)","Søn af Oline T., Arkitekt.",,,1815–1879,,
P8176400,person,PERSON-REGISTER,,,,"Tyberg (fra 1866: Tybjerg), Erland (1863–1925)","Søn af Chr. T., senere Højesteretsdommer.",,,1863–1925,,
P8176600,person,PERSON-REGISTER,,,,"Tyberg, Henriette (Jette) (1813–1894)","Datter af Oline T., g. 1836 m. Edvard Collin.",,,1813–1894,,
P8177000,person,PERSON-REGISTER,,,,"Thyberg (fra 1866: Tybjerg), Juliane, f. Poulsen (1835–1867)",g. 1858 m. Chr. T.,,,1835–1867,,
P8179400,person,PERSON-REGISTER,,,,"Thyberg, Marie (Mimi) (1810–1837)",Datter af Oline T.,,,1810–1837,,
P8179600,person,PERSON-REGISTER,,,,"Thyberg (fra 1866: Tybjerg), Oluf (1859–1941)","Søn af Chr.T., senere Ingeniør.",,,1859–1941,,
P8181200,person,PERSON-REGISTER,,,,"Thyberg, Oline, f. Falenkam (1781–1853)","Enke efter Oldermand for Tømrerlauget og eligeret Borger Henrik T., Fru Henriette Collins Moder.",,,1781–1853,,
P8181600,person,PERSON-REGISTER,,,,"Thygeson, Niels de (1772–1860)",fhv. Stiftamtmand og Godsejer.,,,1772–1860,,
P8182400,person,PERSON-REGISTER,,,,"Thygeson, Thyge de (1806–1905)","Søn af Niels de T., Godsejer, Hofjægermester, Klitinspektør, Landstingsmand, 1869 Kammerherre.",,,1806–1905,,
P8182600,person,PERSON-REGISTER,,,,"Thorning, Friedrich (1802–1873)",Landskabs- og Marinemaler.,,,1802–1873,,
P8183400,person,PERSON-REGISTER,,,,"Tiarini, Alessandro (1577–1668)",Italiensk Maler.,,,1577–1668,,
P8183600,person,PERSON-REGISTER,,,,"Tiberius, Claudius Nero (42 f. Chr.-37 e. Chr.)",romersk Kejser 14 e. Chr.,,,,,
P8184600,person,PERSON-REGISTER,,,,"Tichatschek, Joseph Aloys (1807–1886)",Tysk Operasanger.,,,1807–1886,,
P8185400,person,PERSON-REGISTER,,,,"Tichy, Antonio","Commerzien-Rath, preussisk Konsul i Wien 1846.",,,,,
P8185600,person,PERSON-REGISTER,,,,Tidemann(?),Düsseldorf 1843 (NB! ikke Adolph Tidemand).,,,,,
P8185800,person,PERSON-REGISTER,,,,"Tidemand, Adolf (1845–1874)","Søn af Adolph T., Polytekniker, Skibsbygger.",,,1845–1874,,
P8186200,person,PERSON-REGISTER,,,,"Tidemand, Adolph (1814–1876)",Norsk Maler.,,,1814–1876,,
P8187000,person,PERSON-REGISTER,,,,"Tidemand, Claudine, f. Jæger (1817–1887)",g. 1845 m. Adolph T.,,,1817–1887,,
P8187400,person,PERSON-REGISTER,,,,"Tieck, Agnes (1802–?)","Datter af Ludwig T., g. 1842 m. Fabrikejer Gustav Alberti.",,,1802,,
P8187800,person,PERSON-REGISTER,,,,"Tieck, Amalia, f. Alberti (død 1837)",g. 1798 m. Ludwig T.,,,1837,,
P8188000,person,PERSON-REGISTER,,,,"Tieck, Christian Friedrich (1776–1851)",Tysk Billedhugger.,,,1776–1851,,
P8188400,person,PERSON-REGISTER,,,,"Tieck, Dorothea (1799–1841)",Datter af Ludwig T.,,,1799–1841,,
P8188800,person,PERSON-REGISTER,,,,"Tieck, Ludwig (1773–1853)","Tysk Digter, Broder til C.F.T.",,,1773–1853,,
P8190400,person,PERSON-REGISTER,,,,Tiedemann,Boghandlermedhjælper fra Jena (München 22.6.1852).,,,,,
P8190600,person,PERSON-REGISTER,,,,"Tiedge, Christoph August (1752–1841)",Tysk Digter.,,,1752–1841,,
P8191400,person,PERSON-REGISTER,,,,"Tietgen, C. F. (1829–1901)","Direktør for Privatbanken, Etatsraad 1867, Gehejmeetatsraad 1888, Gehejmekonferensraad 1898.",,,1829–1901,,
P8192600,person,PERSON-REGISTER,,,,"Tietgen, Laura, f. Jørgensen(1835–1917)",g.1855 m. C.F.T.,,,1835–1917,,
P8192800,person,PERSON-REGISTER,,,,"Tilemann, Betty Margrethe (1838–1904)","Datter af Chr. Andr. Ditzel, g. 1863 m. Henrik T.",,,1838–1904,,
P8193200,person,PERSON-REGISTER,,,,"Tilemann, Henrik (1835–1923)","cand. polyt., 1860–1863 Huslærer på Frijsenborg, derefter Godsforvalter sst., Amatørfotograf.",,,1835–1923,,
P8193600,person,PERSON-REGISTER,,,,"Tillisch, Christian Ludvig (1797–1844)","Kabinetssekretær hos Kong Christian VIII, Kammerherre.",,,1797–1844,,
P8193800,person,PERSON-REGISTER,,,,"Tillisch, Eleonora Dorothea, f. Rigsgrevinde Schmettau (1802–1874)",g. 1830 m. F.T.,,,1802–1874,,
P8194400,person,PERSON-REGISTER,,,,"Tillisch, F. (1801–1889)","Broder til C.L.T., kgl. Kommissær i Slesvig 1850, 1851 Minister for Slesvig, s.A. Indenrigsminister, Kabinetssekretær 1853, Indenrigsminister 1854 og 1864–1865, 1860–1864 Chef for Det kgl. Teater, Gehejmekonferensraad 1850.",,,1801–1889,,
P8201600,person,PERSON-REGISTER,,,,"Tillisch, Georg Flemming (1807–1872)","Elev i Sorø Akademis Skole, Student 1828, cand. jur.1837, senere Herredsfoged, Landstingsmand, Etatsraad og Kammerherre.",,,1807–1872,,
P8202400,person,PERSON-REGISTER,,,,"Tillisch, Wilhelmine (1833–1907)","Datter af F.T., Stiftsdame i Vallø.",,,1833–1907,,
P8203200,person,PERSON-REGISTER,,,,"Timmermann, Oswald Andreas (1798–1857)","Tingskriver i Tyrstrup Herred, Haderslev.",,,1798–1857,,
P8203600,person,PERSON-REGISTER,,,,"Tinhuus, Anne (død 1562)",g. 1545 m. Frands Brockenhuus.,,,1562,,
P8203800,person,PERSON-REGISTER,,,,"Tintoretto, Jacopo Robusti, kaldet - (1518–1594)",Italiensk Maler.,,,1518–1594,,
P8204000,person,PERSON-REGISTER,,,,"Tischbein, Wilhelm (1751–1829)",Hofmaler hos Hertugen af Oldenburg.,,,1751–1829,,
P8204200,person,PERSON-REGISTER,,,,"Tissier, L.","Fransk Guvernante i Sverrig, »vil oversætte mig på Fransk« (17.2.1875).",,,,,
P8204400,person,PERSON-REGISTER,,,,"Titov, Frue",g.m. Vladimir Pavlovié T.,,,,,
P8204600,person,PERSON-REGISTER,,,,"Titov, Vladimir Pavlovié (død 1891)","russisk Diplomat og Arkæolog, Chargé d’Aff aires i Konstantinopel i 1841, senere Gesandt i Athen.",,,1891,,
P8204800,person,PERSON-REGISTER,,,,"Titus, Flavius Vespasianus (41–81)",romersk Kejser 79.,,,,,
P8205200,person,PERSON-REGISTER,,,,Tiziano Vecellio (1476/77–1576),Italiensk Maler.,,,,,
P8210000,person,PERSON-REGISTER,,,,"Tobiesen, Bertha, f. Jensen (1839–1891)","Datter af Bernth J., g. 1839 m. Fritz T.",,,1839–1891,,
P8210600,person,PERSON-REGISTER,,,,"Tobiesen, Frederik","(Fritz J (1829–1908), Auditør, 1863 kar. Overauditør, 1864 Byfoged og Byskriver i Præstø, 1872 Departementsdirektør i Indenrigsministeriet, 1874 Generaldirektør for Post- og Telegrafvæsenet samt for Statsbanedriften, 1874–1875 Indenrigsminister, Kammerherre 1875.",,,,,
P8211400,person,PERSON-REGISTER,,,,"Todesko, Moritz (død 1873)","græsk Bankier, Wien.",,,1873,,
P8211600,person,PERSON-REGISTER,,,,"Tofte, Valdemar (1832–1907)","Violinist, kgl. Kapelmusikus.",,,1832–1907,,
P8211800,person,PERSON-REGISTER,,,,Togobowski,Flensborg 8.8.1856.,,,,,
P8212000,person,PERSON-REGISTER,,,,Tola,Løjtnant i Kongeriget Sardiniens Hær (død 1833).,,,,,
P8212200,person,PERSON-REGISTER,,,,"Tolderlund, Hother (1820–1880)","Militærlæge, skønlitterær Forfatter (Dr. H.).",,,1820–1880,,
P8213800,person,PERSON-REGISTER,,,,"Tolderlund, Otto (1846–1933)","Student 1865, Studentersanger, cand. jur. 1872, senere Kontorchef i Landmandsbanken.",,,1846–1933,,
P8214400,person,PERSON-REGISTER,,,,"Toldi, Signora","Italiensk Operasangerinde, Napoli 27.2.1834.",,,,,
P8214600,person,PERSON-REGISTER,,,,"Tolstoj, Alexej, Greve (1817–1875)",russisk Digter.,,,1817–1875,,
P8214800,person,PERSON-REGISTER,,,,"Topelius, Zacharias (1818–1898)",finlandssvensk Digter.,,,1818–1898,,
P8215400,person,PERSON-REGISTER,,,,"Topsøe, Augusta, f. Petersen (1846–1901)",g.1868 m. V.C.S.T.,,,1846–1901,,
P8215800,person,PERSON-REGISTER,,,,"Topsøe, V. C. S. (1840–1881)","cand. jur. 1865, Medarbejder ved »Dagbladet«, 1872 Redaktør, Forfatter.",,,1840–1881,,
P8218600,person,PERSON-REGISTER,,,,"Tordenskiold, Peter (1690–1720)",Viceadmiral.,,,1690–1720,,
P8218800,person,PERSON-REGISTER,,,,"Torlonia, Anna, Hertuginde, f. Sforza-Gesarini (1803–1874)",g.m. Marino T.,,,1803–1874,,
P8219000,person,PERSON-REGISTER,,,,"Torlonia, Marino, Hertug af Poli (1796–1865)",Italiensk Bankier.,,,1796–1865,,
P8220600,person,PERSON-REGISTER,,,,"Tornérhjelm, Rudolf (1814–1885)",Svensk Godsejer og Politiker.,,,1814–1885,,
P8220800,person,PERSON-REGISTER,,,,"Torp, Carl (1798–1869)","Ritmester ved 2. Dragon regiment i Itzehoe, senere Generalmajor.",,,1798–1869,,
P8221600,person,PERSON-REGISTER,,,,"Torp, Franz Louis (1818–1894)","Søn af Carl T., Sekondløjtnant ved 2. Dragonregiment, Itzehoe, Premierløjtnant 1848, 1856 Ritmester, 1862 Stutmester ved Frederiksborg Stutteri, 1876–1894 Direktør for Københavns Sporvejsselskab, Generalkrigskommissær, Hippolog.",,,1818–1894,,
P8222000,person,PERSON-REGISTER,,,,"Torp, Freya (ca. 1819–?)","Datter af Carl T., Itzehoe 1843 og 1844.",,,1819,,
P8222400,person,PERSON-REGISTER,,,,"Torregiano, Pedro (1470–1522)",Italiensk Billedhugger.,,,1470–1522,,
P8222600,person,PERSON-REGISTER,,,,"Torsslow, Olof Ulrik (1801–1881)","Svensk Skuespiller, 1837–1841 Direktør for Djurgårdsteatret.",,,1801–1881,,
P8222800,person,PERSON-REGISTER,,,,"Torst, G. (1847–1914)","Søn af Philip Andreas T., cand. phil., senere Boghandler.",,,1847–1914,,
P8223000,person,PERSON-REGISTER,,,,"Torst, Olavia Cathrine Lovise, f. Baadh (1803–1840)",g.1835 m. P.A.T.,,,1803–1840,,
P8223200,person,PERSON-REGISTER,,,,"Torst, Philip Andreas (1799–1881)","cand. phil., Timelærer i Slagelse, Adjunkt sst. 1834–1843, senere Ekspedient i Kultusministeriet og Kancelliraad.",,,1799–1881,,
P8224400,person,PERSON-REGISTER,,,,"Toscana, Antoinette, Storhertuginde af –, f. Prinsesse af Begge Sicilier (1814–1898)","Søster til Kong Ferdinando II af Begge Sicilier, g. 1833 m. Leopold II af T.",,,1814–1898,,
P8224600,person,PERSON-REGISTER,,,,"Toscana, Cosimo II, Storhertug af – (1590–1621)",Storhertug 1609.,,,1590–1621,,
P8224800,person,PERSON-REGISTER,,,,"Toscana, Cosimo III, Storhertug af – (1642–1723)",Storhertug 1670.,,,1642–1723,,
P8225000,person,PERSON-REGISTER,,,,"Toscana, Ferdinando I, Storhertug af – (1549–1609)",Storhertug 1587.,,,1549–1609,,
P8225600,person,PERSON-REGISTER,,,,"Toscana, Leopoldo I, Storhertug af – (1747–1792)","Storhertug 1765–1790, tysk Kejser 1790–1792.",,,1747–1792,,
P8225800,person,PERSON-REGISTER,,,,"Toscana, Leopoldo II, Storhertug af – (1799–1870)",Storhertug 1824–1859.,,,1799–1870,,
P8226400,person,PERSON-REGISTER,,,,"Toscana, Marie, Storhertuginde af –, f. Prinsesse af Sachsen (1796–1865)","Søster til Friedrich August II af S., Enke efter Storhertug Ferdinando III af T.",,,1796–1865,,
P8226600,person,PERSON-REGISTER,,,,"Tousez, Alcide (1806–1850)",Fransk Skuespiller.,,,1806–1850,,
P8226800,person,PERSON-REGISTER,,,,"Toxswerdt, Marie Frederikke (1819–1880)","Datter af Generalkrigskommissær A.G.T., Faaborg.",,,1819–1880,,
P8227000,person,PERSON-REGISTER,,,,Toy,"Amerikansk Professor, Montreux 28.8.1860.",,,,,
P8227200,person,PERSON-REGISTER,,,,"Trajanus, Marcus Ulpius (ca. 53–117)",romersk Kejser 98–117.,,,,,
P8228000,person,PERSON-REGISTER,,,,"Tramp, August Sophus Ferdinand, Greve (1810–1863)","Student 1828, cand. jur. 1834, Auditør i Armeen 1840, s.A. Kavaler hos Dronning Caroline Amalie, Hofchef 1848, Kammerherre 1847, Besidder af Kyø.",,,1810–1863,,
P8228800,person,PERSON-REGISTER,,,,"Tramp, Caroline Amalie, Komtesse (1841–1905)",Datter af A.S.F.T.,,,1841–1905,,
P8229000,person,PERSON-REGISTER,,,,"Tramp, Christian, Greve (1842–1918)","Søn af A.S.F.T., Kadet, 1864 Løjtnant i Søetaten, 1867 Afsked, senere Postmester, 1902 i København, 1906 i Odense, Besidder af Kyø.",,,1842–1918,,
P8229400,person,PERSON-REGISTER,,,,"Tramp, Sophie Juliane Charlotte, Komtesse (1844–1894)",Datter af A.S.F.T.,,,1844–1894,,
P8229600,person,PERSON-REGISTER,,,,"Trane, Carl Christian (1823–1849)","Sekondløjtnant, faldet ved Kolding 23.4.1849.",,,1823–1849,,
P8229800,person,PERSON-REGISTER,,,,"Trap, J. P. (1810–1885)","Student 1828, Kabinetssekretær, topografisk Udgiver, Etatsraad 1851, Gehejmeetatsraad 1859, Gehejmekonferensraad 1881.",,,1810–1885,,
P8232600,person,PERSON-REGISTER,,,,"Trap, Malvine Louise, f. Hoskier (1826–1906)",g.1850 m. J.P.T.,,,1826–1906,,
P8233000,person,PERSON-REGISTER,,,,"Trattner von Petrocza, Karl (død 1872)","Østrigsk Ingeniørmajor, senere Feltmarskalløjtnant.",,,1872,,
P8233400,person,PERSON-REGISTER,,,,"Trautmann, Franz (1813–1887)",Tysk Forfatter.,,,1813–1887,,
P8233600,person,PERSON-REGISTER,,,,"Trautvetter, Arno","Præst for den tyskevangeliske Menighed i Cairo, dr.phil., senere Fiirstl. Schwarzburgischer Generalsuperintendent og Hofpræst.",,,,,
P8233800,person,PERSON-REGISTER,,,,Travers,"Frue, g.m. C.C.T.",,,,,
P8234000,person,PERSON-REGISTER,,,,Travers jun.,Søn af C.C.T.,,,,,
P8234200,person,PERSON-REGISTER,,,,"Travers, C. C.",Hollandsk og dansk Generalkonsul i Athen.,,,,,
P8234600,person,PERSON-REGISTER,,,,"Tre Roser, Gustaf Johansson (1531–1566)","Søn af Johan Turesson T. R., svensk Rigsraad.",,,1531–1566,,
P8234800,person,PERSON-REGISTER,,,,"Tre Roser, Johan Turesson (død 1556)","Svensk Adelsmand, til Lindholmen og Tullgarn.",,,1556,,
P8235000,person,PERSON-REGISTER,,,,"Trebelli, Zelia (1838–1892)","tysk-fransk Operasangerinde, g. 1863 m. Alessandro Bettini.",,,1838–1892,,
P8235400,person,PERSON-REGISTER,,,,"Tregder, P. H. (1815–1887)","Rektor for Aalborg Katedralskole 1845, for Sorø Akademis Skole 1863, tit. Professor 1853, klassisk Filolog.",,,1815–1887,,
P8235800,person,PERSON-REGISTER,,,,"Trémoliéres, Pierre (1703–1739)",Fransk Maler.,,,1703–1739,,
P8236000,person,PERSON-REGISTER,,,,"Trenta, Teresa (f.1670)","Adelsdame i Lucca, senere Nonne (Søster Maria Maddalena) i Klostret Santa Maria Maddalena d’Pazzi, Firenze, Frederik IV's Ungdomskærlighed.",,,,,
P8236200,person,PERSON-REGISTER,,,,"Trepka, Alma (1845–1886)","Datter af J.C. M.T., g. 1868 m. Carl Bloch.",,,1845–1886,,
P8237800,person,PERSON-REGISTER,,,,"Trepka, Christian (1842–1864)","Søn af J.C.M.T., stud.jur., Sekondløjtnant ved 18. Regiment.",,,1842–1864,,
P8238000,person,PERSON-REGISTER,,,,"Trepka, Holten Fiirchtegott (1818–1895)","Sekondløjtnant ved Livregimentet lette Dragoner, Itzehoe (1842: 2. Dragonregiment), Ritmester 1854, 1869 Oberst, 1886 kar. Generalmajor, Kammerherre.",,,1818–1895,,
P8239000,person,PERSON-REGISTER,,,,"Trepka, Joh. Chr. Mathias (1809–1850)","Søn af Chr.T. (1779–1864), Oberst, faldet ved Øvre Stolk.",,,1809–1850,,
P8239400,person,PERSON-REGISTER,,,,"Trepka, Mathiane, f. Bugge (1786–1858)",g. 1809 m. Christian T.,,,1786–1858,,
P8239600,person,PERSON-REGISTER,,,,"Treschow, Chr. (1842–1905)","Søn af F.T., Tvilling, cand. jur. 1866, 1870 Attaché ved det danske Gesandtskab i London, senere Godsejer og Kammerherre.",,,1842–1905,,
P8239800,person,PERSON-REGISTER,,,,"Treschow, F. (1786–1869)","Højesteretsadvokat, Godsejer, Gehejmekonferensraad.",,,1786–1869,,
P8240000,person,PERSON-REGISTER,,,,"Treschow, F. W. (1842–1876)","Søn af F.T., Tvilling, cand. jur. 1866, Hofjægermester, Godsejer (Krabbesholm).",,,1842–1876,,
P8240600,person,PERSON-REGISTER,,,,"Treschow, Frederikke, f. Brøndsted (1818–1897)","Datter af P.O.Brøndsted, g. 1840 m. norsk Godsejer Michael T.",,,1818–1897,,
P8240800,person,PERSON-REGISTER,,,,"Treschow, M. M. (1814–1888)","cand. jur., Regnskabsfører ved 2. lette Bataillon, 1852–1854 Toldkasserer i Tønder, Kammerjunker.",,,1814–1888,,
P8241000,person,PERSON-REGISTER,,,,"Treschow, Maria (1846–1913)",Datter af Frederikke T.,,,1846–1913,,
P8241200,person,PERSON-REGISTER,,,,Trier,Stockholm 18.9.1865.,,,,,
P8241400,person,PERSON-REGISTER,,,,"Trier, Cecilie (Cille), f. Melchior (1819–1891)","Datter af Gerson Moses Melchior, g. 1847 m. L.M.T.",,,1819–1891,,
P8243000,person,PERSON-REGISTER,,,,"Trier, Ernst (1837–1893)",Højskoleforstander i Vallekilde 1865.,,,1837–1893,,
P8243200,person,PERSON-REGISTER,,,,"Trier, Frederik (1831–1898)","dr.med., 1874–1892 Overlæge ved Kommunehospitalet i København.",,,1831–1898,,
P8243400,person,PERSON-REGISTER,,,,"Trier, Frederik (1846–1910)","Brodersøn af L.M.T., Grosserer (Trier & Goldschmidt).",,,1846–1910,,
P8243600,person,PERSON-REGISTER,,,,"Trier, Gerson (1851–1918)","Søn af L.M. T., Student 1869, mag.art. i Fransk 1876, senere Sproglærer, Kursusbestyrer, Socialist.",,,1851–1918,,
P8243800,person,PERSON-REGISTER,,,,"Trier, Isaac Moses (1806–1886)",Læge i Altona 1832–1860.,,,1806–1886,,
P8244200,person,PERSON-REGISTER,,,,"Trier, Johannes Meyer (1849–1887)","Søn af L.M.T., cand. med. 1875, senere praktiserende Læge i København.",,,1849–1887,,
P8244600,person,PERSON-REGISTER,,,,"Trier, Louis (1855–1919)","Søn af L.M.T., senere Veksellerer.",,,1855–1919,,
P8245000,person,PERSON-REGISTER,,,,"Trier, Ludvig Meyer (1815–1884)","Manufakturhandler, Grosserer.",,,1815–1884,,
P8246800,person,PERSON-REGISTER,,,,"Trier, Napoleon (1839–1918)","Søn af Isaac T., Læge i Altona.",,,1839–1918,,
P8247600,person,PERSON-REGISTER,,,,Trier & Goldschmidt,Manufakturfirma.,,,,,
P8247800,person,PERSON-REGISTER,,,,"Trinius, Karl Bernhard (1778–1844)","Tysk Digter, Læge i St. Petersborg.",,,1778–1844,,
P8248000,person,PERSON-REGISTER,,,,"Tristan l’Hermite, Louis (omkr.1450)","Fransk Adelsmand, Profos hos Kongerne Charles VII og Louis XI.",,,,,
P8248200,person,PERSON-REGISTER,,,,"Troil, Samuel von (1804–1880)","Svensk Politiker, Landshøvding i Malmohus Len 1853–1874.",,,1804–1880,,
P8248400,person,PERSON-REGISTER,,,,"Trojel, Adolph (1824–1881)","Premierløjtnant i Infanteriet, 1864 kar. Kaptajn, Afsked s.A.",,,1824–1881,,
P8248600,person,PERSON-REGISTER,,,,"Trolle, Familien",Gæster hos Just Mathias Thiele 22.9.1861.,,,,,
P8248800,person,PERSON-REGISTER,,,,"Tronier, Carl Frederik (1818–1849)",Premierløjtnant ved 1. Liniebataillon.,,,1818–1849,,
P8249000,person,PERSON-REGISTER,,,,Trothingham,Amerikansk Forfatter.,,,,,
P8249200,person,PERSON-REGISTER,,,,"Trothingham, O. B.","Frue, g.m. Forfatteren T., Bodensøen 10.7.1873.",,,,,
P8249400,person,PERSON-REGISTER,,,,"Trubnikoff, Maria (1835–1897)",russisk Oversætterinde af H.C. Andersens Eventyr.,,,1835–1897,,
P8249600,person,PERSON-REGISTER,,,,"Trumpy, Hermann (1837–?)","Norsk Skibsmægler i Livorno, senere norsk Konsul.",,,1837,,
P8250000,person,PERSON-REGISTER,,,,"Tryde, E. C. (1781–1860)",Stiftsprovst og Sognepræst ved Vor Frue Kirke i København 1838–1857.,,,1781–1860,,
P8250600,person,PERSON-REGISTER,,,,"Tscherning, A. F. (1795–1874)","Kaptajn i Artilleriet, 1848 Krigsminister, s.A. Oberst, Politiker.",,,1795–1874,,
P8251000,person,PERSON-REGISTER,,,,"Tscherning, Anthonore (1849–1926)","Datter af A.F.T., Blomstermalerinde, g. 1871 m. dr.phil. Richard Christensen.",,,1849–1926,,
P8251200,person,PERSON-REGISTER,,,,"Tscherning, Eleonora Christine, f. Lützow (1817–1890)",g.1845 m. A.F.T.,,,1817–1890,,
P8251400,person,PERSON-REGISTER,,,,"Tullin, Christian Braunmann (1728–1765)",Norsk Digter.,,,1728–1765,,
P8251600,person,PERSON-REGISTER,,,,"Turenne, Henri de Latour d’Auvergne, Vicomte (1611–1675)",Fransk Marskal.,,,1611–1675,,
P8251800,person,PERSON-REGISTER,,,,"Turgenjev, Ivan (1818–1883)",russisk Digter.,,,1818–1883,,
P8252400,person,PERSON-REGISTER,,,,"Tutein, Anna, f. Eckard (1810–1887)",g. 1828 m. P.A.T.,,,1810–1887,,
P8252600,person,PERSON-REGISTER,,,,"Tutein, Ferdinand (1788–1880)","Grosserer, preussisk Vicekonsul 1816–1848.",,,1788–1880,,
P8255000,person,PERSON-REGISTER,,,,"Tutein, Frederik (1825–1920)","Søn af Ferdinand T., Grosserer 1859–1874, 1880–1911 Ejer af Gurrehus.",,,1825–1920,,
P8255600,person,PERSON-REGISTER,,,,"Tutein, Josepha (Pepina), f. Siboni (1806–1866)","Datter af Giuseppe Siboni, g.1824 m. Ferdinand T.",,,1806–1866,,
P8256800,person,PERSON-REGISTER,,,,"Tutein, P. A. (1797–1885)","Broder til Ferd. T., cand. jur., Godsejer (Marienborg på Møn), Stænderdeputeret, Medlem af Folketinget 1854–1856 og af Rigsraadet 1856–1857, Hofjægermester 1847.",,,1797–1885,,
P8257000,person,PERSON-REGISTER,,,,"Tutein, William (1829–1901)","Søn af Ferdinand T., Sukkerraffinadør.",,,1829–1901,,
P8257200,person,PERSON-REGISTER,,,,"Tuxen, Familien",,,,,,
P8257400,person,PERSON-REGISTER,,,,"Tuxen, August (1853–1929)","Søn af M.P.T., Student 1871, Sekondløjtnant i Ingeniørerne 1874, senere Generalløjtnant, Krigshistoriker.",,,1853–1929,,
P8257600,person,PERSON-REGISTER,,,,"Tuxen, Augusta, f. Bournonville (1831–1906)","Datter af August Bournonville, g. 1852 m. Mandrup Peder T.",,,1831–1906,,
P8258200,person,PERSON-REGISTER,,,,"Tuxen, Elisabeth (1842–1894)",g. 1868 m. Henrik Scharling.,,,1842–1894,,
