person_id,reg_id,tier,register_name,live_label,shared_pages,note
HCAP04747,Reg0072370,exact_name,"Holstein-Rathlou, Viggo von","Holstein-Rathlou, Viggo von (1821–1884)",1,
HCAP04748,Reg0072380,exact_name,"Holsten, Gerhard (Gert), Greve af —","Holsten, Gerhard (Gert), Greve af – (ca. 1292–1340)",0,
HCAP04749,Reg0072390,signature_only,"Holsten, F. C., Baron","Holsten, F. G., Baron (1804–1885)",2,
HCAP04750,Reg0072400,exact_name,"Holsten, Emilie, Baronesse","Holsten, Emilie, Baronesse (1834–1882)",1,
HCAP04751,Reg0072420,exact_name,"Holsten, Regitze, Baronesse","Holsten, Regitze, Baronesse (1831–1896)",1,
HCAP04752,,none,"Holsten-Lehn-Charisius, Frederik (Fritz), Baron",,0,
HCAP04753,Reg0072450,exact_name,"Holtei, Julie von, f. Holzbecher","Holtei, Julie von, f. Holzbecher (1809–1839)",1,
HCAP04754,Reg0072460,exact_name,"Holtei, Karl von","Holtei, Karl von (1798–1880)",4,
HCAP04755,Reg0072470,signature_only,"Holten, Brødrene",Holten,1,
HCAP04756,Reg0072480,exact_name,"Holten, Alida Augusta, f. Behagen","Holten, Alida Augusta, f. Behagen (1787–1874)",2,
HCAP04757,Reg0072490,exact_name,"Holten, C. F.","Holten, C. F. (1817–1898)",7,
HCAP04758,Reg0072500,name_and_signature,"Holten, Carl","Holten, Carl (1775–1862)",1,
HCAP04759,Reg0072510,name_and_signature,"Holten, Carl","Holten, Carl (1818–1886)",3,
HCAP04760,Reg0072520,exact_name,"Holten, Carl von","Holten, Carl von (1836–1912)",0,
HCAP04761,Reg0072530,exact_name,"Holten, Favin Behagen von","Holten, Favin Behagen von (1810–1897)",1,
HCAP04762,Reg0072540,exact_name,"Holten, Hans Christopher","Holten, Hans Christopher (1813–1885)",1,
HCAP04763,Reg0072550,exact_name,"Holten, Mathias","Holten, Mathias (1783–1867)",1,
HCAP04764,Reg0072560,name_and_signature,"Holten, Nicolai","Holten, Nicolai (1775–1850)",1,
HCAP04765,Reg0072570,name_and_signature,"Holten, Nicolai","Holten, Nicolai (1815–1888)",2,
HCAP04766,Reg0072580,exact_name,"Holten, Sophie von, f. Warburg","Holten, Sophie von, f. Warburg (1841–1919)",1,
HCAP04767,Reg0072590,exact_name,"Holten, Sofus Emil","Holten, Sofus Emil (1836–1885)",0,
HCAP04768,Reg0072600,exact_name,"Holtrop, Catharina van Esveldt, f. Brouwer","Holtrop, Catharina van Esveldt, f. Brouwer (1778–1855)",1,
HCAP04769,Reg0072620,exact_name,"Holtrop, J.W.","Holtrop, J.W. (1806–1870)",1,
HCAP04770,Reg0072630,exact_name,"Homberg, Augusta, f. David","Homberg, Augusta, f. David (1803–1866)",3,
HCAP04771,Reg0072640,exact_name,"Homberg, Benedict","Homberg, Benedict (død 1870)",2,
HCAP04772,Reg0072650,exact_name,Homeros,Homeros,7,
HCAP04773,Reg0072680,signature_only,Hoog,"Hoorn (Hornes), Filip van",2,
HCAP04774,Reg0072700,exact_name,"Hopffgarten, Konstantin von","Hopffgarten, Konstantin von (1827–1908)",1,
HCAP04775,Reg0072710,exact_name,"Hopffgarten, Ludwig von","Hopffgarten, Ludwig von (1793–1873)",1,
HCAP04776,Reg0072720,signature_only,"Hoppe, Verdensudstillingen i Paris 1867 (maaske Johan Christopher H.",Hoppe,2,
HCAP04777,Reg0072730,exact_name,"Hoppe, B. A.","Hoppe, B. A. (1796–1865)",1,
HCAP04778,Reg0072740,exact_name,"Hoppe, Christiane Caroline, f. Platou","Hoppe, Christiane Caroline, f. Platou (1825–1910)",0,
HCAP04779,Reg0072750,exact_name,"Hoppe, Emil","Hoppe, Emil (1832–1861)",3,
HCAP04780,Reg0072760,exact_name,"Hoppe, F.L.T.","Hoppe, F.L.T. (død 1885)",1,
HCAP04781,Reg0072770,exact_name,"Hoppe, Ferdinand","Hoppe, Ferdinand (1815–1890)",1,
HCAP04782,Reg0072780,exact_name,"Hoppe, Henriette Martine Kristine, f. Allerup","Hoppe, Henriette Martine Kristine, f. Allerup (1828–1900)",1,
HCAP04783,Reg0072790,exact_name,"Hoppe, Maria, f. Knudsen","Hoppe, Maria, f. Knudsen (1800–1884)",1,
HCAP04784,Reg0072800,exact_name,"Hoppe, Peder J.","Hoppe, Peder J. (ca. 1795–?)",0,
HCAP04785,Reg0072810,exact_name,"Hoppe, Torkild","Hoppe, Torkild (1801–1871)",6,
HCAP04786,Reg0072820,exact_name,"Hoppensach, Ferdinand","Hoppensach, Ferdinand (1817–1878)",1,
HCAP04787,Reg0072830,exact_name,"Hoppensach, Johan Henrik","Hoppensach, Johan Henrik (1810–1887)",1,
HCAP04788,Reg0072840,exact_name,"Horatius Flaccus, Q. (65–8 f. Chr.)","Horatius Flaccus, Q. (65–8 f. Chr.)",3,
HCAP04789,Reg0072850,exact_name,Horeb,Horeb,1,
HCAP04790,Reg0072860,exact_name,"Horkel, Johann","Horkel, Johann (1769–1846)",3,
HCAP04792,Reg0072880,exact_name,Horn,Horn,1,
HCAP04793,Reg0072900,exact_name,"Horn, Claes Fredrik, Greve","Horn, Claes Fredrik, Greve (1763–1823)",2,
HCAP04794,Reg0072920,exact_name,"Horn, Maria Vilhelmina, Grevinde, f. Linnérhielm","Horn, Maria Vilhelmina, Grevinde, f. Linnérhielm (1764–1835)",1,
HCAP04795,Reg0072930,exact_name,"Horn, Rosa, f. Gediehe","Horn, Rosa, f. Gediehe",1,
HCAP04796,Reg0072950,exact_name,"Hornemann, Frøknerne","Hornemann, Frøknerne",1,
HCAP04797,Reg0072960,exact_name,"Hornemann, Charlotte","Hornemann, Charlotte (1812–1859)",1,
HCAP04798,Reg0072980,exact_name,"Hornemann, Christiane (Christy), f. Hohlenberg","Hornemann, Christiane (Christy), f. Hohlenberg (1829–1897)",16,
HCAP04799,Reg0072990,exact_name,"Hornemann, Emil","Hornemann, Emil (1810–1890)",40,
HCAP04800,Reg0073000,exact_name,"Hornemann, Emilie","Hornemann, Emilie (1806–1853)",1,
HCAP04801,Reg0073010,exact_name,"Hornemann, Harriet Julie, f. Gotschalk","Hornemann, Harriet Julie, f. Gotschalk (1822–1880)",1,
HCAP04802,Reg0073020,exact_name,"Hornemann, Henning","Hornemann, Henning (1864–1926)",3,
HCAP04803,Reg0073030,exact_name,"Hornemann, Holger Emil Fenger","Hornemann, Holger Emil Fenger (1867–1951)",2,
HCAP04804,Reg0073040,exact_name,"Hornemann, J. W.","Hornemann, J. W. (1770–1841)",2,
HCAP04805,Reg0073050,exact_name,"Hornemann, Johannes","Hornemann, Johannes (1853–1871)",3,
HCAP04806,Reg0073060,exact_name,"Hornemann, Rose","Hornemann, Rose (1804–1889)",8,
HCAP04807,Reg0073070,exact_name,"Hornemann, Wilken","Hornemann, Wilken (1816–1892)",10,
HCAP04808,Reg0073080,exact_name,"Horner, Leonard","Horner, Leonard (1785–1864)",1,
HCAP04809,Reg0073090,exact_name,"Hornung, Anna Dorothea, f. Brockmann","Hornung, Anna Dorothea, f. Brockmann (1791–1862)",1,
HCAP04810,Reg0073100,exact_name,"Hornung, Johann Andreas","Hornung, Johann Andreas (1787–1855)",1,
HCAP04811,Reg0073130,exact_name,Horsa,Horsa,1,
HCAP04812,Reg0073140,exact_name,"Hosemann, Th.","Hosemann, Th. (1807–1875)",1,
HCAP04813,Reg0073150,exact_name,"Hoskier, Christian Frederik","Hoskier, Christian Frederik (1824–1868)",3,
HCAP04814,Reg0073160,exact_name,"Hoskier, Elise Josefine","Hoskier, Elise Josefine (1837–?)",1,
HCAP04815,Reg0073170,exact_name,"Hoskier, Emil","Hoskier, Emil (1830–1915)",3,
HCAP04816,Reg0073180,exact_name,"Hoskier, Herman Christian","Hoskier, Herman Christian (1793–1867)",3,
HCAP04817,Reg0073190,exact_name,"Hoskier, Johanne Emilie, f. Heckscher","Hoskier, Johanne Emilie, f. Heckscher (1803–1884)",2,
HCAP04818,Reg0073200,exact_name,"Hoskier, Recha Jakobine Eleonore","Hoskier, Recha Jakobine Eleonore (1831–?)",1,
HCAP04819,Reg0073210,exact_name,Hosking,Hosking,1,
HCAP04820,Reg0073220,exact_name,"Hoskiær, Frederik","Hoskiær, Frederik (1790–1867)",1,
HCAP04821,Reg0073230,exact_name,"Hoskiær, Harald","Hoskiær, Harald (1830–1917)",4,
HCAP04822,Reg0073240,exact_name,"Hoskiær, Valdemar","Hoskiær, Valdemar (1829–1895)",1,
HCAP04823,Reg0073250,exact_name,"Hostrup, C.","Hostrup, C. (1818–1892)",12,
HCAP04824,Reg0073260,exact_name,"Hottenroth, Woldemar","Hottenroth, Woldemar (1802–1894)",1,
HCAP04825,Reg0073270,exact_name,"Hougaard, Andreas","Hougaard, Andreas (1821–1885)",1,
HCAP04826,Reg0073290,signature_only,Houriet,"Houriet, Madame",2,
HCAP04827,Reg0073310,exact_name,"Houriet, Jules","Houriet, Jules (1780–1852)",3,
HCAP04828,Reg0073320,exact_name,"Houriet, Julie-Marianne, f. Montandon","Houriet, Julie-Marianne, f. Montandon (1781–1869)",0,
HCAP04829,Reg0073330,exact_name,"Houriet, Lydie","Houriet, Lydie (1786–1840)",3,
HCAP04830,Reg0073340,exact_name,"Houriet, Rosalie","Houriet, Rosalie (1784–1836)",3,
HCAP04832,Reg0073360,exact_name,"Howitt, Alfred","Howitt, Alfred (1830–?)",1,
HCAP04833,Reg0073370,exact_name,"Howitt, Anna Mary","Howitt, Anna Mary (1824–1884)",2,
HCAP04834,Reg0073380,exact_name,"Howitt, Mary, f. Botham","Howitt, Mary, f. Botham (1799–1888)",15,
HCAP04835,Reg0073390,exact_name,"Howitt, William","Howitt, William (1795–1879)",2,
HCAP04836,Reg0073400,exact_name,"Howitz, Frantz","Howitz, Frantz (1828–1912)",1,
HCAP04837,Reg0073410,exact_name,"Huber, Wilhelm","Huber, Wilhelm (1812–?)",0,
HCAP04839,Reg0073430,exact_name,"Hudtwalcker, Carl","Hudtwalcker, Carl (1782–1854)",5,
HCAP04840,Reg0073440,exact_name,"Hudtwalcker, Charlotte Christiane, f. Fiedler","Hudtwalcker, Charlotte Christiane, f. Fiedler (1791–1866)",1,
HCAP04841,Reg0073450,exact_name,"Hudtwalcker, Johann Michael","Hudtwalcker, Johann Michael (1813–1835)",1,
HCAP04842,Reg0073460,exact_name,"Hudtwalcker, Karl","Hudtwalcker, Karl (1816–1850)",1,
HCAP04843,Reg0073470,exact_name,"Hugo, Adèle, f. Foucher","Hugo, Adèle, f. Foucher (1803–1868)",2,
HCAP04844,Reg0073480,exact_name,"Hugo, Adèle","Hugo, Adèle (1830–1915)",2,
HCAP04845,Reg0073490,exact_name,"Hugo, Victor","Hugo, Victor (1802–1885)",15,
HCAP04846,Reg0073500,exact_name,"Huguenin, Elvina","Huguenin, Elvina (1829–1918)",1,
HCAP04847,Reg0073510,exact_name,"Hultmann, Fritz","Hultmann, Fritz (1820–1894)",18,
HCAP04848,Reg0073520,exact_name,"Hultmann, Hansine Bertine Vilhelmine, f. Brans(e)ru(d)","Hultmann, Hansine Bertine Vilhelmine, f. Brans(e)ru(d) (1825–1903)",2,
HCAP04849,Reg0073530,exact_name,"Humbert, Edouard","Humbert, Edouard (1825–1889)",1,
HCAP04850,Reg0073540,exact_name,"Humbert, Emile","Humbert, Emile (1851–1913)",1,
HCAP04851,Reg0073550,exact_name,"Humbert, Ernest","Humbert, Ernest (1854–1931)",1,
HCAP04852,Reg0073560,exact_name,"Humboldt, Alexander von","Humboldt, Alexander von (1769–1859)",10,
HCAP04853,Reg0073570,exact_name,"Humboldt, Wilhelm von, Friherre","Humboldt, Wilhelm von, Friherre (1776–1835)",1,
HCAP04854,Reg0073580,exact_name,"Hummel, C. G.","Hummel, C. G. (1811–1872)",1,
HCAP04855,Reg0073590,exact_name,"Hummel, Johann Nepomuk","Hummel, Johann Nepomuk (1778–1837)",1,
HCAP04856,Reg0073600,exact_name,"Hunderup, Cathrine, f. Lind","Hunderup, Cathrine, f. Lind (1802–1880)",1,
HCAP04857,Reg0073610,exact_name,"Hunderup, Niels","Hunderup, Niels (1797–1853)",1,
HCAP04858,Reg0073620,exact_name,"Hundrup, Andreas","Hundrup, Andreas (1776–1849)",4,
HCAP04859,Reg0073630,exact_name,"Hundrup, Carl Vilhelm","Hundrup, Carl Vilhelm (1807–1888)",1,
HCAP04860,Reg0073640,exact_name,"Hundrup, Ferdinand Emil","Hundrup, Ferdinand Emil (1808–1879)",7,
HCAP04861,Reg0073650,exact_name,"Hundrup, Marie Caroline, f. Nielsen","Hundrup, Marie Caroline, f. Nielsen (1811–1889)",1,
HCAP04862,Reg0073660,exact_name,"Hundrup, Severine (Rine) Kirstine","Hundrup, Severine (Rine) Kirstine (1803–1873)",3,
HCAP04863,Reg0073680,signature_only,"Hundt, Carlotta, Grevinde, f. Marchesa di Florenzi",Hunt (død 1870),4,
HCAP04864,Reg0073680,exact_name,Hunt,Hunt (død 1870),0,
HCAP04865,Reg0073690,exact_name,"Hunt, Frue","Hunt, Frue",5,
HCAP04866,Reg0073710,exact_name,"Hunt, Leigh","Hunt, Leigh (1784–1859)",2,
HCAP04867,Reg0073730,exact_name,Hunter,Hunter,1,
HCAP04868,Reg0073740,exact_name,"Hunæus, Gottfried","Hunæus, Gottfried (død 1845, 90 år gl.)",1,
HCAP04869,Reg0073750,exact_name,"Hurd, Melancthon M.","Hurd, Melancthon M.",6,
HCAP04870,Reg0073770,name_and_signature,Hussein Pasha,Hussein Pasha (død 1841),1,
HCAP04871,,ambiguous,Hussein Pasha,,0,
HCAP04872,Reg0073780,exact_name,Hussein,Hussein,1,
HCAP04873,Reg0073790,exact_name,"Husted, Frøknerne","Husted, Frøknerne",1,
HCAP04874,Reg0073800,exact_name,"Huszar, Joseph von","Huszar, Joseph von",4,
HCAP04875,Reg0073810,exact_name,"Huth, A. von","Huth, A. von (1815–1878)",0,
HCAP04876,Reg0073820,exact_name,"Hutton, Mrs.","Hutton, Mrs.",1,
HCAP04877,Reg0073830,exact_name,"Huygens, Maria Winfrieda (Blanche)","Huygens, Maria Winfrieda (Blanche) (1812–1904)",2,
HCAP04878,,none,Huygens,,0,
HCAP04879,Reg0073850,exact_name,"Huysum, Jan van","Huysum, Jan van (1682–1749)",0,
HCAP04880,Reg0073870,exact_name,"Hvid, Christoffer","Hvid, Christoffer (1803–1872)",1,
HCAP04881,Reg0073880,exact_name,"Hvide, Stig Andersen","Hvide, Stig Andersen (død 1293)",4,
HCAP04882,Reg0073890,exact_name,"Hvidt, Ed. J.","Hvidt, Ed. J. (1806–1882)",4,
HCAP04883,Reg0073900,exact_name,"Hvidt, Elise Johanne Charlotte, f. Schiffert","Hvidt, Elise Johanne Charlotte, f. Schiffert (1812–1880)",1,
HCAP04884,Reg0073910,exact_name,"Hvidt, Nanna Augusta","Hvidt, Nanna Augusta (1835–1894)",1,
HCAP04885,Reg0073920,exact_name,"Hviid, Jens","Hviid, Jens (1806–1837)",3,
HCAP04886,Reg0073930,exact_name,"Hvorup, Anders Nielsen","Hvorup, Anders Nielsen (1828–1903)",1,
HCAP04887,Reg0073940,exact_name,"Hwasser, Ebba (Elise), f. Jacobsen","Hwasser, Ebba (Elise), f. Jacobsen (1831–1894)",0,
HCAP04888,Reg0073960,exact_name,"Hübner, Jfr.","Hübner, Jfr.",1,
HCAP04889,Reg0073970,exact_name,"Hübner, Christian","Hübner, Christian (1805–1867)",1,
HCAP04890,Reg0073980,exact_name,"Hübner, Rud.","Hübner, Rud. (1806–1882)",2,
HCAP04891,,none,"Hübsch von Grossthal, Alphonse, Baron",,0,
HCAP04892,Reg0074000,signature_only,"Hübsch von Grossthal, Kasimir, Baron","Hübsch von Grossthai, Kasimir, Baron (1791–1865)",7,
HCAP04893,Reg0074010,exact_name,"Hyllested, F. W.","Hyllested, F. W. (1825–1906)",5,
HCAP04894,Reg0074020,exact_name,"Hyllested, Oscar","Hyllested, Oscar (død 1872, 22 år gl.)",1,
HCAP04896,Reg0074040,exact_name,Hymmen,Hymmen,2,
HCAP04897,Reg0074050,exact_name,"Hägg, J. A.","Hägg, J. A. (1850–1928)",50,
HCAP04898,Reg0074060,exact_name,"Händel, G. F.","Händel, G. F. (1685–1759)",1,
HCAP04899,Reg0074070,exact_name,"Haenisch, Elisabeth","Haenisch, Elisabeth",1,
HCAP04900,Reg0074080,exact_name,"Hänschell, Augusta, f. Besthorn","Hänschell, Augusta, f. Besthorn (1830–1909)",10,
HCAP04901,,none,Hänschell,,0,
HCAP04902,Reg0074100,exact_name,"Hänschell, Helga Heldt","Hänschell, Helga Heldt (1859–?)",2,
HCAP04903,Reg0074110,exact_name,"Häring, Lätitia, f. Perceval","Häring, Lätitia, f. Perceval",1,
HCAP04905,Reg0074130,exact_name,"Härtel, Hermann","Härtel, Hermann (1803–1875)",1,
HCAP04906,Reg0074140,exact_name,"Haeselich, Georg","Haeselich, Georg (1806–1894)",1,
HCAP04907,Reg0074150,exact_name,"Høedt, F. L.","Høedt, F. L. (1820–1885)",110,
HCAP04908,Reg0074160,exact_name,"Høedt, Marie, f. Hansen","Høedt, Marie, f. Hansen (1795–1887)",6,
HCAP04909,Reg0074170,exact_name,"Høegh-Guldberg, Anna Dorothea, f. von Munthe af Morgenstierne","Høegh-Guldberg, Anna Dorothea, f. von Munthe af Morgenstierne (1774–1766)",1,
HCAP04910,Reg0074180,exact_name,"Høegh-Guldberg, Christian","Høegh-Guldberg, Christian (1777–1867)",25,
HCAP04911,Reg0074200,exact_name,"Høegh-Guldberg, Frederik","Høegh-Guldberg, Frederik (1771–1852)",2,
HCAP04912,Reg0074210,exact_name,"Høegh-Guldberg, Hanne, f. Bilsted","Høegh-Guldberg, Hanne, f. Bilsted (1812–1871)",1,
HCAP04913,Reg0074220,exact_name,"Høegh-Guldberg, Ove Christopher","Høegh-Guldberg, Ove Christopher (1805–1869)",2,
HCAP04914,Reg0074230,exact_name,"Høegh-Guldberg, Ove Emmerich","Høegh-Guldberg, Ove Emmerich (1798–1843)",1,
HCAP04915,Reg0074240,exact_name,"Høegh-Guldberg, Ove Wilhelm","Høegh-Guldberg, Ove Wilhelm (1807–1848)",2,
HCAP04916,Reg0074250,exact_name,"Høegh-Guldberg, Petra","Høegh-Guldberg, Petra (1801–1870)",1,
HCAP04917,Reg0074290,exact_name,"Hofer, Lina","Hofer, Lina (1829–1874)",0,
HCAP04918,Reg0074300,exact_name,"Höhling, H. P. K.","Höhling, H. P. K. (1812–1895)",0,
HCAP04919,Reg0074310,exact_name,"Høhling, Theodor","Høhling, Theodor (1817–1895)",0,
HCAP04920,Reg0074330,exact_name,"Hölty, Ludwig","Hölty, Ludwig (1748–1776)",1,
HCAP04921,Reg0074340,exact_name,"Høppner, Carl","Høppner, Carl (1838–1920)",1,
HCAP04922,Reg0074350,exact_name,"Høst, Andreas Frederik","Høst, Andreas Frederik (1811–1897)",3,
HCAP04923,Reg0074360,exact_name,"Høst, Carl Otto","Høst, Carl Otto (1802–1862)",2,
HCAP04924,Reg0074370,exact_name,"Høst, Georgia","Høst, Georgia",1,
HCAP04925,Reg0074380,exact_name,"Høyberg, Lars Jacob Nøragger","Høyberg, Lars Jacob Nøragger (1801–1836)",1,
HCAP04926,Reg0074390,exact_name,"Høyen, Edele Birgitte, f. Westengaard","Høyen, Edele Birgitte, f. Westengaard (1799–1883)",2,
HCAP04927,Reg0074400,exact_name,"Høyen, N. L.","Høyen, N. L. (1798–1870)",3,
HCAP04928,Reg0074410,exact_name,"Høyer, Franciska Dorothea","Høyer, Franciska Dorothea (1791–1862)",1,
HCAP04929,Reg0074420,exact_name,"Høyer, Julius A. W.","Høyer, Julius A. W.",2,
HCAP04930,Reg0074430,exact_name,"Høyer, Oline Petrine Kirstine","Høyer, Oline Petrine Kirstine (1813–1885)",0,
HCAP04931,Reg0074450,exact_name,Ibrahim Agha,Ibrahim Agha,0,
HCAP04932,Reg0074460,exact_name,Ibrahim Pasha,Ibrahim Pasha (1784–1848),1,
HCAP04933,Reg0074470,exact_name,"Ibsen, Augusta","Ibsen, Augusta (1827–1893)",1,
HCAP04934,Reg0074480,exact_name,"Ibsen, Eugen","Ibsen, Eugen (1834–1902)",2,
HCAP04935,Reg0074490,exact_name,"Ibsen, Henrik","Ibsen, Henrik (1828–1906)",10,
HCAP04936,Reg0074500,exact_name,"Ibsen, Ib","Ibsen, Ib (1801–1862)",1,
HCAP04937,Reg0074510,exact_name,"Iffland, August Wilhelm","Iffland, August Wilhelm (1759–1814)",3,
HCAP04938,Reg0074520,exact_name,Ignatius,Ignatius,1,
HCAP04939,Reg0074530,exact_name,"Illner, Ignaz","Illner, Ignaz (død 1861)",1,
HCAP04940,Reg0074540,exact_name,"Immermann, Karl","Immermann, Karl (1796–1840)",4,
HCAP04943,Reg0074560,exact_name,"Ingelman, Frøken","Ingelman, Frøken",1,
HCAP04944,Reg0074570,exact_name,"Ingelman, Göran Gabriel","Ingelman, Göran Gabriel (1788–1844)",0,
HCAP04945,Reg0074590,exact_name,"Ingemann, Birgitte, f. Swane","Ingemann, Birgitte, f. Swane (1751–1809)",1,
HCAP04946,Reg0074600,exact_name,"Ingemann, Clara (ca. 1845?-ca. 1922)","Ingemann, Clara (ca. 1845?-ca. 1922)",1,
HCAP04947,Reg0074610,exact_name,"Ingemann, Lucie, f. Mandix","Ingemann, Lucie, f. Mandix (1792–1868)",71,
HCAP04948,,none,"Ingerslev, Præst",,0,
HCAP04949,Reg0074630,exact_name,"Ingerslev, Georgine Amalie Elisabeth Beate, f. Krebs","Ingerslev, Georgine Amalie Elisabeth Beate, f. Krebs (1820–1898)",1,
HCAP04950,Reg0074640,exact_name,"Ingerslev, H. P.","Ingerslev, H. P. (1831–1896)",1,
HCAP04951,Reg0074650,exact_name,"Ingerslev, Hans Christian","Ingerslev, Hans Christian (1798–1888)",8,
HCAP04952,Reg0074660,exact_name,"Ingerslev, Jakob Frederik","Ingerslev, Jakob Frederik (1819–1897)",4,
HCAP04953,Reg0074670,exact_name,"Ingerslev, Sophie, f. Barfred","Ingerslev, Sophie, f. Barfred (1817–1904)",7,
HCAP04954,Reg0074680,exact_name,"Ingversen, Johan Frederik","Ingversen, Johan Frederik (1812–1876)",1,
HCAP04955,Reg0074700,signature_only,"Insinger, J. H., Direktør for Nederlandske Bank, Amsterdam. VII 47 54. X 133. loannou, Filippos","Ioannou, Filippos (1796–1880)",2,
HCAP04956,Reg0074710,exact_name,"Ipsen, Alfred","Ipsen, Alfred (1852–1922)",6,
HCAP04957,Reg0074720,exact_name,"Ipsen, Cecilia","Ipsen, Cecilia (1791–1874)",10,
HCAP04958,Reg0074730,exact_name,"Ipsen, Harald","Ipsen, Harald (1813–1876)",2,
HCAP04959,Reg0074740,exact_name,"Ipsen, Jacob Axel Valdemar","Ipsen, Jacob Axel Valdemar (1849–1907)",1,
HCAP04960,Reg0074750,exact_name,"Ipsen, Svend Chr. Wessel","Ipsen, Svend Chr. Wessel (1812–1886)",1,
HCAP04961,Reg0074760,exact_name,"Irminger, Carl L.","Irminger, Carl L. (1802–1888)",2,
HCAP04962,Reg0074770,exact_name,"Irminger, Frederik Carl","Irminger, Frederik Carl (1838–1914)",2,
HCAP04963,Reg0074780,exact_name,"Irminger, Otto","Irminger, Otto (1836–1923)",9,
HCAP04964,Reg0074790,exact_name,"Irminger, Therese, f. Bournonville","Irminger, Therese, f. Bournonville (1840–1913)",7,
HCAP04965,Reg0074800,exact_name,"Irving, Washington","Irving, Washington (1783–1859)",2,
HCAP04967,Reg0074820,exact_name,"Isachsen, Andreas","Isachsen, Andreas (1829–1903)",3,
HCAP04968,Reg0074830,exact_name,"Isberg, S. W.","Isberg, S. W. (1820–1895)",0,
HCAP04969,Reg0074840,exact_name,"Isenring, Johann Baptist","Isenring, Johann Baptist (1796–1860)",0,
HCAP04971,Reg0074860,exact_name,"Italien, Vittorio Emanuele II, Konge af -","Italien, Vittorio Emanuele II, Konge af – (1820–1878)",2,
HCAP04972,Reg0074870,exact_name,"Ivanov, Frøken","Ivanov, Frøken",1,
HCAP04973,Reg0074880,exact_name,Iversen,Iversen,1,
HCAP04974,Reg0074890,exact_name,"Iversen, A. G.","Iversen, A. G. (død 1850)",1,
HCAP04975,Reg0074900,exact_name,"Iversen, C. G.","Iversen, C. G. (1817–1881)",1,
HCAP04976,Reg0074910,exact_name,"Iversen, Carl Oscar","Iversen, Carl Oscar (1849–1920)",3,
HCAP04977,Reg0074920,exact_name,"Iversen, Kirstine Marie, f. Nielsen","Iversen, Kirstine Marie, f. Nielsen (1767–1837)",6,
HCAP04978,,none,Iwanowsky,,0,
HCAP04979,Reg0074950,exact_name,Jackson,Jackson,1,
HCAP04980,Reg0074960,exact_name,Jackson Haines,Jackson Haines,2,
HCAP04981,Reg0074970,signature_only,"Jacob, Frk., Søsterdatter af Moritz Melchior, i Huset hos Henriette og Moses Melchior (enten Pauline","Jacob, Frk.",2,
HCAP04982,Reg0075010,exact_name,"Jacobi, Frederikke","Jacobi, Frederikke (1825–1890)",1,
HCAP04983,Reg0075020,exact_name,Jacobsen,Jacobsen,1,
HCAP04985,Reg0075040,exact_name,"Jacobsen, Andreas","Jacobsen, Andreas (1801–1870)",1,
HCAP04986,Reg0075050,exact_name,"Jacobsen, Camilla","Jacobsen, Camilla (død 1878, 68 år gl.)",1,
HCAP04987,Reg0075060,exact_name,"Jacobsen, Carl","Jacobsen, Carl (1842–1914)",3,
HCAP04988,Reg0075070,exact_name,"Jacobsen, David","Jacobsen, David (1821–1871)",1,
HCAP04989,Reg0075080,exact_name,"Jacobsen, Freya","Jacobsen, Freya (1845–1927)",1,
HCAP04990,Reg0075090,exact_name,"Jacobsen, Georges Johan Jakob Preben","Jacobsen, Georges Johan Jakob Preben (1832–1897)",1,
HCAP04991,Reg0075100,exact_name,"Jacobsen, Hendrik","Jacobsen, Hendrik (1806–1878)",1,
HCAP04992,Reg0075110,exact_name,"Jacobsen, Hermann","Jacobsen, Hermann (1838–1907)",11,
HCAP04993,Reg0075120,exact_name,"Jacobsen, Isaak Gerson","Jacobsen, Isaak Gerson (1806–1840)",3,
HCAP04994,Reg0075130,signature_only,"Jacobsen, J. C.","Jacobsen, J. G. (1811–1887)",21,
HCAP04995,Reg0075140,exact_name,"Jacobsen, Jacob","Jacobsen, Jacob (1816–1893)",1,
HCAP04996,Reg0075150,exact_name,"Jacobsen, Johan Peter","Jacobsen, Johan Peter (1805–1861)",1,
HCAP04997,Reg0075160,exact_name,"Jacobsen, Laura Cathrine, f. Holst","Jacobsen, Laura Cathrine, f. Holst (1819–1911)",2,
HCAP04998,Reg0075170,exact_name,"Jacobsen, Louise, f. Larcher","Jacobsen, Louise, f. Larcher (1834–1922)",4,
HCAP04999,Reg0075180,exact_name,"Jacobsen, Ludvig","Jacobsen, Ludvig (1848–1929)",1,
HCAP05000,Reg0075190,exact_name,"Jacobsen, Peder","Jacobsen, Peder (1858–1936)",1,
HCAP05001,Reg0075200,exact_name,"Jacobsen, S. D.","Jacobsen, S. D. (1837–1894)",1,
HCAP05002,Reg0075210,exact_name,"Jacobsen, Thora","Jacobsen, Thora (1807–1889)",0,
HCAP05003,Reg0075250,exact_name,"Jahn, Adolf","Jahn, Adolf (1803–1881)",0,
HCAP05004,Reg0075270,exact_name,"Jamieson, William","Jamieson, William (1809–1869)",5,
HCAP05005,Reg0075290,name_and_overlap,Jansen,Jansen,1,
HCAP05006,Reg0075290,name_and_overlap,Jansen,Jansen,1,
HCAP05007,Reg0075310,exact_name,"Jansen, Frue","Jansen, Frue",1,
HCAP05009,Reg0075330,exact_name,"Jansen, E. J.","Jansen, E. J. (1833–1903)",1,
HCAP05010,Reg0075340,exact_name,"Jansen, Georg Diderich","Jansen, Georg Diderich (1826–1883)",2,
