entity_id,entity_type,category_h1,genre_h2,form_h3,subform_h4,label,description,see,see_also,year_derived,date_derived,person_derived
Reg0083760,person,PERSON-REGISTER,,,,Leonhard,Købmand i Ilsenstein (1831).,,,,,
Reg0083770,person,PERSON-REGISTER,,,,"Leonrod, Karl, Friherre (1814–1905)","Bayrisk Generalløjtnant, Fløj adjudant hos Kong Maximilian II af Bayern.",,,,,
Reg0083780,person,PERSON-REGISTER,,,,"Lepeintre ainé, Charles-Emmanuel (1785–1854)",Fransk Skuespiller.,,,,,
Reg0083790,person,PERSON-REGISTER,,,,"Lerche, Agnes, Komtesse (1857–1888)",Datter af C.A.L.,,,,,
Reg0083800,person,PERSON-REGISTER,,,,"Lerche, C. A., Lensgreve (1830–1885)","Besidder af Grevskabet Lerchenborg, Komponist.",,,,,
Reg0083810,person,PERSON-REGISTER,,,,"Lerche, Camilla (1836–1914)","Skuespillerinde ved Casino, senere ved Dagmarteatret.",,,,,
Reg0083820,person,PERSON-REGISTER,,,,"Lerche, Cornelia, Lensgrevinde, f. Tillisch (1837–1904)",g. 1855 m. C.A.L.,,,,,
Reg0083830,person,PERSON-REGISTER,,,,"Lerche, Elisabeth, Komtesse (1861–1908)",Datter af C.A.L.,,,,,
Reg0083840,person,PERSON-REGISTER,,,,"Lerche, Ferdinand, Greve (1813–1897)","Besidder af Astrup, Kammerjunker.",,,,,
Reg0083850,person,PERSON-REGISTER,,,,"Lerche, Henny, Komtesse (1858–1930)","Datter af C.A.L., g. 1880 m. Lensgreve Hans Schack til Schackenborg.",,,,,
Reg0083860,person,PERSON-REGISTER,,,,"Le Sage, Alain-René (1668–1747)",Fransk Forfatter.,,,,,
Reg0083870,person,PERSON-REGISTER,,,,"Lessing, Frue","g.m. Carl Friedrich L., Leder af Kunsthalle, Karlsruhe.",,,,,
Reg0083880,person,PERSON-REGISTER,,,,"Lessing, Gotthold Ephraim (1729–1781)",Tysk Forfatter.,,,,,
Reg0083890,person,PERSON-REGISTER,,,,Leszkoveza,"Præst, Oprørsleder på Balkan 1841.",,,,,
Reg0083900,person,PERSON-REGISTER,,,,"Leth, Agnes (1847–1925)",Datter af Oberst Johan Fr. Arnold L.,,,,,
Reg0083910,person,PERSON-REGISTER,,,,"Leth, Arnoldine, f. Lund (1802–1836)","g. 1824 m. Lauritz Christian L. til Sallerupgaard, Køng S.",,,,,
Reg0083920,person,PERSON-REGISTER,,,,"Leth, Ida Sophie (1754–1851)",Priorinde for Vemmetofte adelige Jomfrukloster.,,,,,
Reg0083930,person,PERSON-REGISTER,,,,"Leth, Johanne, f. Bredsdorff (1797–1888)","Søster til J. H. Bredsdorff, g. 1825 m. Sognepræst i Horne Lars Balslev L.",,,,,
Reg0083940,person,PERSON-REGISTER,,,,"Leth, Josephine (1826–1895)",g. 1852 m. Salomon Lindegaard Lange.,,,,,
Reg0083950,person,PERSON-REGISTER,,,,"– Se også: Lange, Josephine.",,,,,,
Reg0083960,person,PERSON-REGISTER,,,,"Leth, Olga (1849–1922)",Søster til Agnes L.,,,,,
Reg0083970,person,PERSON-REGISTER,,,,"Leth, Vincents Steensen- (1811–1893)","Løjtnant, Kammerjunker, senere Godsejer.",,,,,
Reg0083980,person,PERSON-REGISTER,,,,"Leuchtenberg, Auguste Amalia, Hertuginde af –, f. Prinsesse af Bayern (1788–1851)","Søster til Kong Ludwig I af Bayern, Enke efter Hertug Eugène af L. (Eugène Beauharnais).",,,,,
Reg0083990,person,PERSON-REGISTER,,,,"Leuchtenberg, Eugène Beauharnais, Hertug af – (1781–1824)",Napoléon I's Stedsøn.,,,,,
Reg0084000,person,PERSON-REGISTER,,,,"Leuhusen, Alexander Magnus, Friherre (1821–1903)","Svensk Oberst, Regimentschef i Jönköping, 1884 Generalmajor i Reserven.",,,,,
Reg0084010,person,PERSON-REGISTER,,,,"Leuven, Adolphe de (Pseud. for Adolphe de Ribbing) (1807–1884)",Fransk Skuespilforfatter.,,,,,
Reg0084020,person,PERSON-REGISTER,,,,"Levassor, Pierre (1808–1870)",Fransk Skuespiller.,,,,,
Reg0084030,person,PERSON-REGISTER,,,,"Levetzau, Frue",1868.,,,,,
Reg0084040,person,PERSON-REGISTER,,,,"Levetzau, Friederike (1817–1885)","Broderdatter af J.G.L., Stiftsdame i Vallø.",,,,,
Reg0084050,person,PERSON-REGISTER,,,,"Levetzau, Joachim Godske (1782–1859)","Hofmarskal, 1845 Overhofmarskal, 1840–1849 Chef for Det kgl. Teater.",,,,,
Reg0084060,person,PERSON-REGISTER,,,,"Levetzau, Louise (1823–1889)","Søster til Friederike L., Hofdame hos Hertuginde Wilhelmine af Glüksborg, Hof-Stiftsdame i Vallø.",,,,,
Reg0084070,person,PERSON-REGISTER,,,,"Levetzau, Margrethe Øllegaard (1779–1871)",Stiftsdame i Vallø.,,,,,
Reg0084080,person,PERSON-REGISTER,,,,"Levetzau, Marie (1813–1889)","Søster til Friederike L., Stiftsdame i Vallø.",,,,,
Reg0084090,person,PERSON-REGISTER,,,,"Levetzau, Werner Carl Julius Gottlieb (1822–1899)","Søn af J.G.L., stud.jur. (Kiel), 1867–1889 preussisk Landraad i Aabenraa.",,,,,
Reg0084100,person,PERSON-REGISTER,,,,"Levetzau, Wilhelm Frederik Ludwig Theodor (1820–1889)","Søn af J.G.L., stud.jur. (Kiel), 1851 Herredsfoged i Husby og Ny Herreder, Kammerjunker, 1852 Amtmand i Neumünster, senere Amtmand i Stormarn og preussisk Geheimeregierungsrat.",,,,,
Reg0084110,person,PERSON-REGISTER,,,,"Levetzow, Cornelia (1836–1921)",Forfatterinde (»I«).,,,,,
Reg0084120,person,PERSON-REGISTER,,,,"Levetzow, Hans Frederik Hannibal (1777–1861)","kar. Generalmajor, Kammerherre.",,,,,
Reg0084130,person,PERSON-REGISTER,,,,"Levi, se: Levy, Lewy.",,,,,,
Reg0084140,person,PERSON-REGISTER,,,,Levin,(Middagsselskab hos D. B. Adler 18.12.1870).,,,,,
Reg0084150,person,PERSON-REGISTER,,,,"Levin, Israel (1810–1883)","Litterat, Sprogmand.",,,,,
Reg0084160,person,PERSON-REGISTER,,,,"Levinsen, Johs. (1853–1884)","Medforfatter af Digtsamlingen »Fra »Bragi««; Student (Randers) 1871, cand. theol. 1876, senere Sognepræst ved de Classen’ske Boligers Kirke i København.",,,,,
Reg0084170,person,PERSON-REGISTER,,,,"Levinsen, Niels (1815–1889)","Højesteretsadvokat, Aktor i Justitssagen mod C. St.A. Bille.",,,,,
Reg0084180,person,PERSON-REGISTER,,,,"Levinsohn, Anna, f. Andersen (1839–1899)","Operasangerinde ved Det kgl. Teater 1860–1879, g. 1871 m. Læge C.V.V.L.",,,,,
Reg0084190,person,PERSON-REGISTER,,,,"– Se også: Andersen, Anna.",,,,,,
Reg0084200,person,PERSON-REGISTER,,,,Levison,"jødisk Hotelgæst, Bremen 18.6.1844.",,,,,
Reg0084210,person,PERSON-REGISTER,,,,Levison,Dansk Turist i Venezia 3.6.1854.,,,,,
Reg0084220,person,PERSON-REGISTER,,,,"Levison, Emilie (1815–1900)",tidligere Husbestyrerinde hos Martin R. Henriques.,,,,,
Reg0084230,person,PERSON-REGISTER,,,,"Levison, Pinæus (1792–1866)","Silke- og Klædekræmmer, Grosserer.",,,,,
Reg0084240,person,PERSON-REGISTER,,,,Levy,"(fra København), Rendsborg 6.6.1860.",,,,,
Reg0084250,person,PERSON-REGISTER,,,,"Levy, Adolf (1845–1897)","cand. med. 1870, senere Korpslæge.",,,,,
Reg0084260,person,PERSON-REGISTER,,,,"Levy, Carl (1808–1865)","dr.med., Fødselslæge, 1840 Lektor, 1841 Professor ved Københavns Universitet.",,,,,
Reg0084270,person,PERSON-REGISTER,,,,"Levy, Clementina, f. Gavaron (1840–1915)",g. 1865 m. Emil L.,,,,,
Reg0084280,person,PERSON-REGISTER,,,,"Levy, Emil (1841–?)",Bankier i Paris.,,,,,
Reg0084290,person,PERSON-REGISTER,,,,"Levy, Julie (1846–1916)","Søster til Emil L. og Sophie Dehn, g. 1877 m. Grosserer Harald Cohn.",,,,,
Reg0084300,person,PERSON-REGISTER,,,,"Levy, Mathilde Christine Dorothea, f. Thortsen (1832–1916)","g. 1857 m. Fuldmægtig i Finansministeriet, senere Direktør for Kjøbenhavns Handelsbank Martin L.",,,,,
Reg0084310,person,PERSON-REGISTER,,,,"Levy, Moritz (1824–1892)",1861 Direktør for Nationalbanken.,,,,,
Reg0084320,person,PERSON-REGISTER,,,,"Lewald, August (1792–1871)",Tysk Forfatter.,,,,,
Reg0084330,person,PERSON-REGISTER,,,,"Lewald, David (1788–1846)",Købmand i Königsberg.,,,,,
Reg0084340,person,PERSON-REGISTER,,,,"Lewald, Fanny (1811–1889)","Datter af David L., tysk Forfatterinde, g. 1854 m. Adolf Stahr.",,,,,
Reg0084350,person,PERSON-REGISTER,,,,"– Se også: Stahr, Fanny.",,,,,,
Reg0084360,person,PERSON-REGISTER,,,,"Lewenhaupt, Adam Casimir Ludvig, Greve (1820–1895)","1839 Underløjtnant ved Skånska dragonregimentet, senere Overkammerherre hos Dronning Lovisa af Sverrig-Norge, Besidder af Sjöholm, östra Vingåkers S., Södermanland.",,,,,
Reg0084370,person,PERSON-REGISTER,,,,"Lewenhaupt, Adelaide Hortense Angelique. Grevinde (1820–1899)","f. Friherreinde Sparre, g. 1851 m. G.A.L.",,,,,
Reg0084380,person,PERSON-REGISTER,,,,"Lewenhaupt, Charles August, Greve (1813–1897)",Svensk Kammerherre.,,,,,
Reg0084390,person,PERSON-REGISTER,,,,"Lewenhaupt, Charles Emil, Greve (1797–1871)","Svensk Major, Godsejer.",,,,,
Reg0084400,person,PERSON-REGISTER,,,,"Lewenhaupt, Claes Magnus, Greve (1816–1882)","Broder til A.C.L.L., 1ste Hofjægermester.",,,,,
Reg0084410,person,PERSON-REGISTER,,,,"Lewenhaupt, Sten, Greve (1819–1877)",Svensk Fabrikejer (Malmö Oliefabrik).,,,,,
Reg0084420,person,PERSON-REGISTER,,,,Lewin,Svensk Sangerinde.,,,,,
Reg0084430,person,PERSON-REGISTER,,,,"Lewini, Ida","Datter af W.L., Skuespillerinde ved Casino.",,,,,
Reg0084440,person,PERSON-REGISTER,,,,"Lewini, W. I. H. (1810–1887)","Provinsteaterdirektør (Titchens Selskab), Skuespiller.",,,,,
Reg0084450,person,PERSON-REGISTER,,,,"Lewinsky, Josef (1835–1907)",Skuespiller ved Burgtheater i Wien.,,,,,
Reg0084460,person,PERSON-REGISTER,,,,"Lewis, Mrs.",g.m. engelsk Konsul i Amsterdam J.G.C.L. (1868).,,,,,
Reg0084470,person,PERSON-REGISTER,,,,"Lewy, B. (1817–1863)","Kemiker, arbejdede 1840–1847 i Paris i J.B.Dumas’ Laboratorium, 1847 Professor i Kemi i Bogota, Columbia, fra 1851 igen i Paris.",,,,,
Reg0084480,person,PERSON-REGISTER,,,,"Lewy, Gustav (1824–1901)","Musikhandler, Wien.",,,,,
Reg0084490,person,PERSON-REGISTER,,,,"Leyden, Lucas van (1494–1535)",Hollandsk Maler og Grafiker.,,,,,
Reg0084500,person,PERSON-REGISTER,,,,"Leyssac, Paul François Jürgensen (1838–1915)","Søn af N. J. Jurgensen, senere Grosserer i Kbh.",,,,,
Reg0084510,person,PERSON-REGISTER,,,,"l’Hardy, Anastasie-Sophie-Rosalie, f. Jürgensen (1839–1907)","Datter af Jules Jürgensen, g.m. Paul François l’H., Ægteskabet opløst 1873.",,,,,
Reg0084520,person,PERSON-REGISTER,,,,"l’Hardy, Anne",Datter af Paul François l’H.,,,,,
Reg0084530,person,PERSON-REGISTER,,,,"l’Hardy, Paul François",Jules Jürgensens Svigersøn.,,,,,
Reg0084540,person,PERSON-REGISTER,,,,"Liberi, Pietro (1605–1687)",Italiensk Maler.,,,,,
Reg0084550,person,PERSON-REGISTER,,,,"Libert, G. Emil (1820–1908)",Landskabsmaler.,,,,,
Reg0084560,person,PERSON-REGISTER,,,,"Libert, Marie Philippine Caroline, f. Busch (1830–1904)",g. 1852 m. G.E.L.,,,,,
Reg0084570,person,PERSON-REGISTER,,,,"Lichnowsky, Felix von, Fyrste (1814–1848)",Tysk Politiker og Forfatter.,,,,,
Reg0084580,person,PERSON-REGISTER,,,,"Licht, Carl Chr. August (1810–1885)","Kaptajn i Artilleriet, fungerende Fyrmester på Kronborg, senere Slotsforvalter sst.",,,,,
Reg0084590,person,PERSON-REGISTER,,,,"Lichtenberg, Hans Henrik de (1803–1867)","Besidder af Bidstrup, Hofjægermester, 1866 Kammerherre.",,,,,
Reg0084600,person,PERSON-REGISTER,,,,"Lichtenstein, Gustav",preussisk Konsul i Marseille (1846).,,,,,
Reg0084610,person,PERSON-REGISTER,,,,"Liddell, Mrs.",Edinburgh 17.-18.8.1847.,,,,,
Reg0084620,person,PERSON-REGISTER,,,,"Lidner, Bengt (1757–1793)",Svensk Digter.,,,,,
Reg0084630,person,PERSON-REGISTER,,,,"Lie, Erika (1845–1903)","Norsk Pianistinde, g. 1874 m. Oscar Nissen.",,,,,
Reg0084640,person,PERSON-REGISTER,,,,"Lie, Ida (1838–1905)","Søster til Erika L., norsk Pianistinde og Klaverpædagog.",,,,,
Reg0084650,person,PERSON-REGISTER,,,,"Lie, Jonas (1833–1908)",Norsk Digter.,,,,,
Reg0084660,person,PERSON-REGISTER,,,,"Lie, Thomasine, f. Lie (1833–1907)","Søster til Erika Lie, g. 1860 m. Jonas L.",,,,,
Reg0084670,person,PERSON-REGISTER,,,,"Liebe, C. (1820–1900)","cand. jur., 1851 Højesteretsadvokat, Landstingsmand 1866–1895, Tingets Formand 1869–1894.",,,,,
Reg0084680,person,PERSON-REGISTER,,,,"Liebe, C. F. J. H. (1815–1883)","Statssekretær, Etatsraad.",,,,,
Reg0084690,person,PERSON-REGISTER,,,,"Liebe, Emilie, f. Egense (1831–1881)","Operasangerinde ved Det kgl. Teater 1853–1877, g. 1856 m. Theodor L.",,,,,
Reg0084700,person,PERSON-REGISTER,,,,"Liebe, Theodor (1823–1893)","Elev på Herlufsholm 1837–1840, 1845–1885 Operasanger og Skuespiller ved Det kgl. Teater.",,,,,
Reg0084710,person,PERSON-REGISTER,,,,"Liebig, Henriette von, Friherreinde, f. Moldenhauer (1807–1881)",g. 1826 m. Justus v.L.,,,,,
Reg0084720,person,PERSON-REGISTER,,,,"Liebig, Hermann von, Friherre (1831–1894)",Søn af Justus v.L.,,,,,
Reg0084730,person,PERSON-REGISTER,,,,"Liebig, Johanna von, Friherreinde (1837–1926)","Datter af Justus v.L., g. 1855 m. dr.med. Karl Thiersch, Professor i Kirurgi ved Münchens Universitet.",,,,,
Reg0084740,person,PERSON-REGISTER,,,,"Liebig, Justus von, Friherre (1803–1873)","Tysk Kemiker, Professor i München.",,,,,
Reg0084750,person,PERSON-REGISTER,,,,"Liebmann, Axel (1849–1876)","Søn af F.L., Komponist.",,,,,
Reg0084760,person,PERSON-REGISTER,,,,"Liebmann, F. (1813–1856)","Botaniker, 1852 Professor i Botanik ved Københavns Universitet og Direktør for Botanisk Have.",,,,,
Reg0084770,person,PERSON-REGISTER,,,,"Liebmann, Johanne (Hanne), f. Permin (adopt. Olufsen) (1832–1918)","g. 1° 1854 m. F.L., 2° 1874 m. Grosserer Egmond Julius Erichsen.",,,,,
Reg0084780,person,PERSON-REGISTER,,,,"Liebmann, Nanna, f. Lehmann (1849–1935)","Komponist, Datter af Heinrich Lehmann, g. 1874 m. Axel L.",,,,,
Reg0084790,person,PERSON-REGISTER,,,,"– Se også Lehmann, Nanna.",,,,,,
Reg0084800,person,PERSON-REGISTER,,,,"Lüsberg, H. (1815–1883)","Købmand og Brændevinsbrænder i Aarhus, Raadmand.",,,,,
Reg0084810,person,PERSON-REGISTER,,,,"Liliencron, Ferdinand von, Rigsfriherre (1852–?)",Søn af Roehus v.L.,,,,,
Reg0084820,person,PERSON-REGISTER,,,,"Liliencron, Hedwig von, Rigsfriherreinde (1854–1938)","Datter af Roehus v.L., g. 1885 m. Overpræsident i Rhinprovinsen, Friherre Georg v. Rheinbaben.",,,,,
Reg0084830,person,PERSON-REGISTER,,,,"Liliencron, Louise von, Rigsfriherreinde, f. Tutein (1826–1908)","Datter af Ferdinand Tutein, g. 1851 m. Roehus v.L.",,,,,
Reg0084840,person,PERSON-REGISTER,,,,"Liliencron, Roehus von, Rigsfriherre (1820–1912)","dr. phil. & theol., 1855 Ministerialembedsmand i Meiningen, Geheimekabinetsrat, 1869 i München som Redaktør af »Allgemeine deutsche Biographie«, 1876 Provst for det adelige St. Johannes Kloster i Slesvig, Folkeviseudgiver.",,,,,
Reg0084850,person,PERSON-REGISTER,,,,"Liljeblad, Bengt (1834–1882)","teol.kand., Uppsala, 1872 Sognepræst i Norrköping, senere e.o. Hovpredikant og Kontraktsprovst.",,,,,
Reg0084860,person,PERSON-REGISTER,,,,"Liljenstolpe, Axel Fredrik (1810–1888)","Registrator ved Hovexpeditionen, Stockholm, senere Protokolsekretær sst. og Kammerherre.",,,,,
Reg0084870,person,PERSON-REGISTER,,,,"Limkilde, Jørgen Jakob (død 1871, 83 år gl.)",Købmand i Odense.,,,,,
Reg0084880,person,PERSON-REGISTER,,,,"Linar, se: Lynar.",,,,,,
Reg0084890,person,PERSON-REGISTER,,,,"Lind, Agnethe (1849–1915)",Datter af W.L.,,,,,
Reg0084900,person,PERSON-REGISTER,,,,"Lind, Anna (1843–1915)",Datter af W.L.,,,,,
Reg0084910,person,PERSON-REGISTER,,,,"Lind, Ingeborg (1841–1924)","Datter af W.L., g. 1874 m. Harald Drewsen.",,,,,
Reg0084920,person,PERSON-REGISTER,,,,"– Se også: Drewsen, Ingeborg (1841–1924).",,,,,,
Reg0084930,person,PERSON-REGISTER,,,,"Lind, Jenny (1820–1887)","Svensk Sangerinde, g. 1852 m. Pianisten Otto Goldschmidt.",,,,,
Reg0084940,person,PERSON-REGISTER,,,,"Lind, Louise, f. Collin (1813–1898)","Datter af Jonas Collin d.Æ., g. 1840 m. W.L.",,,,,
Reg0084950,person,PERSON-REGISTER,,,,"– Se også: Collin, Louise (1813–1898).",,,,,,
Reg0084960,person,PERSON-REGISTER,,,,"Lind, P. E. (1814–1903)","cand. theol. 1837, 1844 Fængselspræst i København, 1855 Sognepræst i Sæby og Hallenslev, Holbæk Amt, 1875–1888 Biskop i Aalborg; 1839 lic.theol., 1879 dr. theol. h.c., skønlitterær Forfatter.",,,,,
Reg0084970,person,PERSON-REGISTER,,,,"Lind, Th. (1823–1896)",Boghandler.,,,,,
Reg0084980,person,PERSON-REGISTER,,,,"Lind, W. (1807–1891)","cand. jur., 1833 Volontør i Kancelliet, 1839 Auditør, 1841 Sekretær og Bogholder ved Kommissionen for Militæretatens Forsyning med uldne Varer, 1848 Kontorchef i Krigsministeriet; Justitsraad.",,,,,
Reg0084990,person,PERSON-REGISTER,,,,Lindberg,"Ven af Chr. Thyberg, Altona 20.2.1843.",,,,,
Reg0085000,person,PERSON-REGISTER,,,,"Lindberg, Christian Anton (1809–1882)","Elev i Slagelse Skole, Student 1828, senere Boghandler i Slagelse.",,,,,
Reg0085010,person,PERSON-REGISTER,,,,"Lindberg, Henrik Frederik (1807–1868)","Broder til Chr.A.L., Elev i Slagelse Skole, Student 1826, senere Overlæge i Hæren.",,,,,
Reg0085020,person,PERSON-REGISTER,,,,"Lindberg, Lars (død 1832, 45 år gl.)",Østrigsk Konsul i Helsingør.,,,,,
Reg0085030,person,PERSON-REGISTER,,,,"Lindberg, Niels (1829–1886)","cand. theol., 1860–1872 Redaktør af »Dansk Kirketidende«, senere Valgmenighedspræst i Kerteminde.",,,,,
Reg0085040,person,PERSON-REGISTER,,,,"Lindblad, Adolf Fredrik (1801–1878)",Svensk Komponist.,,,,,
Reg0085050,person,PERSON-REGISTER,,,,"Lindblad, Johan (1799–1876)",Professor i Retsvidenskab ved Uppsala Universitet.,,,,,
Reg0085060,person,PERSON-REGISTER,,,,"Linde, Andreas (1814–1888)","Kancellist i Universitetsdirektionens Sekretariat, 1847 Kontorchef i Kultusministeriet, 1855 Departementschef, 1866–1876 Chef for Det kgl. Teater, Etatsraad 1855, Konferensraad 1869.",,,,,
Reg0085070,person,PERSON-REGISTER,,,,"Linde, C. F. (1825–1886)","Branddirektør, Kammerjunker.",,,,,
Reg0085080,person,PERSON-REGISTER,,,,"Linde, Karen, f. Rothe (1792–1876)",Enke efter Oberst Georg L.,,,,,
Reg0085090,person,PERSON-REGISTER,,,,"Linde, Wilhelmine Charlotte (1790–1847)",Institutbestyrerinde i Kbhvn.,,,,,
Reg0085100,person,PERSON-REGISTER,,,,"Lindegaard, Frederikke, f. Ramshardt (1792–1866)","Søster til Anna Elisabeth Ramshardt, g. 1831 m. Otto L.",,,,,
Reg0085110,person,PERSON-REGISTER,,,,"Lindegaard, Otto (1792–1875)","Søn af Salomon L., cand. jur., Besidder af Lykkesholm, Kammerraad.",,,,,
Reg0085120,person,PERSON-REGISTER,,,,"Lindegaard, Salomon (1763–1825)","Justitsraad, Besidder af Lykkesholm.",,,,,
Reg0085130,person,PERSON-REGISTER,,,,"Lindemann-F römmel, Karl (1819–1891)",Tysk Maler.,,,,,
Reg0085140,person,PERSON-REGISTER,,,,"Lindenau, Bernhard von (1779–1854)","sachsisk Indenrigsminister. (Han var ugift, antagelig foreligger en misforståelse.)",,,,,
Reg0085150,person,PERSON-REGISTER,,,,"Lindenschmit, Wilhelm d.Æ. (1806–1848)",Tysk Historiemaler.,,,,,
Reg0085160,person,PERSON-REGISTER,,,,"Lindholm, Ottilde Frederikke Vilhelmine Elisabeth, f. Hedemann (1830–1890)",g. 1851 m. Vilh.L.,,,,,
Reg0085170,person,PERSON-REGISTER,,,,"Lindholm, Vilhelm (1818–1892)","Ritmester, 1867 Oberst, Afsked 1872, Kammerherre.",,,,,
Reg0085180,person,PERSON-REGISTER,,,,Lindley,"Engelsk Rejsende, Napoli 14.3.1841.",,,,,
Reg0085190,person,PERSON-REGISTER,,,,Lindorf,"Grevinde, Dresden 1844 (muligvis Pauline Lehndorff f. Grevinde Schlippenbach).",,,,,
Reg0085200,person,PERSON-REGISTER,,,,"Lindpaintner, Jfr.",Søster til Peter L.,,,,,
Reg0085210,person,PERSON-REGISTER,,,,Lindpaintner,"Købmand, Broder til Peter L.",,,,,
Reg0085220,person,PERSON-REGISTER,,,,"Lindpaintner, Mad.",Moder til Peter L.,,,,,
Reg0085230,person,PERSON-REGISTER,,,,"Lindpaintner, Peter von (1791–1856)",Tysk Dirigent og Komponist.,,,,,
Reg0085240,person,PERSON-REGISTER,,,,"Lindstrom, Sophie",i Huset 1849 hos Grevinde Malla Silfverstolpe i Uppsala.,,,,,
Reg0085250,person,PERSON-REGISTER,,,,Line,Pige hos Drewsens 1861.,,,,,
Reg0085260,person,PERSON-REGISTER,,,,"Lingg, Hermann (1820–1905)",Tysk Digter.,,,,,
Reg0085270,person,PERSON-REGISTER,,,,"Linharas, Rodrigo Domingos de Sousa Gontinho Teixeira de Andrade Barbon, Greve (1745–1812)",Byggede 1801–1808 Kanalen til Aveiro.,,,,,
Reg0085280,person,PERSON-REGISTER,,,,"Linné, Carl von (1707–1778)",Svensk Botaniker.,,,,,
Reg0085290,person,PERSON-REGISTER,,,,"Linné, Carl von, d. Y. (1741–1783)","Søn af Carl von L., Professor i Botanik i Uppsala 1777.",,,,,
Reg0085300,person,PERSON-REGISTER,,,,"Linné, Sara Lisa von, f. Moræa (1716–1806)",g. 1739 m. Carl von L. d. Æ.,,,,,
Reg0085310,person,PERSON-REGISTER,,,,"Linnemann, Ernestine Deichmann (1827–1885)",g. 1850 m. H. J. T. Laub.,,,,,
Reg0085320,person,PERSON-REGISTER,,,,"Linnemann, Petrea (Thea), f. Bech (1828–1924)",g. 1852 m. S. L.,,,,,
Reg0085330,person,PERSON-REGISTER,,,,"Linnemann, Stephan (1824–1896)","Borgmester for Magistratens 1. Afdeling i København 1858, 1863 Departementschef i Indenrigsministeriet, 1869 Nationalbankdirektør, Etatsraad 1863, Konferensraad 1882.",,,,,
Reg0085340,person,PERSON-REGISTER,,,,"Linnström, Hj. (1836–1914)","Svensk Forlagsboghandler og Bibliograf, 1871–1884 Indehaver af L. J. Hiertas Forlag, Stockholm.",,,,,
Reg0085350,person,PERSON-REGISTER,,,,"Linstow, August Wilhelm Frantz von (1814–1887)","Premierløjtnant ved 2. Dragonregiment i Itzehoe, 1852 udelukket fra Amnestien, død som fhv. preussisk Major.",,,,,
Reg0085360,person,PERSON-REGISTER,,,,"Linstow, Carl Adolph von (1806–1857)","cand. jur., Regnskabsfører ved 3. Linie-Bataillon, Kammerjunker.",,,,,
Reg0085370,person,PERSON-REGISTER,,,,"Lipphardt, Louis","Skuespiller ved Hofteatret i Dresden 1833–1834, 1834 Gæstespil på Burgtheatret i Wien.",,,,,
Reg0085380,person,PERSON-REGISTER,,,,Lise,Fru Signe Læssøes Tjenestepige.,,,,,
Reg0085390,person,PERSON-REGISTER,,,,"Listov, Anna Sophie, f. Balle (1841–1928)","Datter af H. P. O. Balle, g. 1862 m. Chr. L.",,,,,
Reg0085400,person,PERSON-REGISTER,,,,"Listov, Chr. (1821–1893)","Rektor for Herlufsholm 1853–1872, for Nykøbing Katedralskole 1872–1891, tit. Professor 1859.",,,,,
Reg0085410,person,PERSON-REGISTER,,,,"Liszt, Franz (1811–1886)",ungarsk Klavervirtuos og Komponist.,,,,,
Reg0085420,person,PERSON-REGISTER,,,,"Liunge, A. P. (1798–1879)","Litterat, Udgiver af »Kjøbenhavnsposten«.",,,,,
Reg0085430,person,PERSON-REGISTER,,,,"Liunge, Albertine Charlotte, f. Ackermann (1801–1874)",g. 1829 m. A. P. L.,,,,,
Reg0085440,person,PERSON-REGISTER,,,,"Liunge, Dorothea (1803–1860)",Søster til A. P. L.,,,,,
Reg0085450,person,PERSON-REGISTER,,,,"Liunge, Louise Marie Frederikke (1831–1826)","Datter af A.P.L., g. 1860 m. Fuldmægtig, senere Kontorchef i Københavns Magistrat Valentin Emilius Gruse.",,,,,
Reg0085460,person,PERSON-REGISTER,,,,Livia Drusilla (ca. 55 f. Chr.-29 e. Chr.),"romersk Kejserinde, g.m. Kejser Augustus.",,,,,
Reg0085470,person,PERSON-REGISTER,,,,"Livingstone, Agnes (1847–1912)","Datter af David L., g. 1875 m. Alexander Low Bruce.",,,,,
Reg0085480,person,PERSON-REGISTER,,,,"Livingstone, David (1813–1873)","Engelsk Opdagelsesrejsende, Missionær.",,,,,
Reg0085490,person,PERSON-REGISTER,,,,"Livingstone, Mary (1858–1939)","Datter af David L., senere g.m. Købmand og derefter Missionær Frank Wilson.",,,,,
Reg0085500,person,PERSON-REGISTER,,,,"Livius, Titus (59 f. Chr.-17 e. Chr.)",romersk Historiker.,,,,,
Reg0085510,person,PERSON-REGISTER,,,,"Ljunggren, Gustaf (1823–1905)","Professor i Æstetik ved Lunds Universitet, Litteraturhistoriker.",,,,,
Reg0085520,person,PERSON-REGISTER,,,,Lloyd,Engelsk Bjørnejæger (Trollhätta 1837 og 1849).,,,,,
Reg0085530,person,PERSON-REGISTER,,,,"Lobedanz, Anna, f. Müller",g.m. K.F.Th. L.,,,,,
Reg0085540,person,PERSON-REGISTER,,,,"Lobedanz, Edmund (1820–1882)",tysk-dansk Forfatter.,,,,,
Reg0085550,person,PERSON-REGISTER,,,,"Lobedanz, Karl Friedrich Theodor (1809–1889)","Broder til Edmund L., tidligere Privatsekretær hos Grev Conrad Rantzau-Breitenburg, Advokat i Itzehoe, tysk Digter.",,,,,
Reg0085560,person,PERSON-REGISTER,,,,"Lobedanz, Natalie (1864–1918)","Datter af E. L., g. 1884 m. Grosserer P. Johs. Golsmann.",,,,,
