vol,page,date,month,year,heading,text
VI,16,1864-02-18,Februar,1864,Torsdag 18,"<016-24>    Torsdag 18 Stærk Nattefrost, Vinduerne beblomstrede
<016-25>    med Iis; var hos Tandlægen. Solen skinner varmt ind i min [25]
<016-26>    Stue. I Theatret »Liden Kirsten«."
VI,16,1864-02-19,Februar,1864,Fredag 19.,<016-27>    Fredag 19. Igjen hos Tandlægen. Efterretning om at
VI,17,1864-02-19,Februar,1864,Fredag 19.,"<017-01>    Fjenden igaar er gaaet over Kongeaaen. Besøgt Henriques
<017-02>    og foræret Børnene to brydende Dukker, den Slags jeg fik i
<017-03>    Schweiz af Fru Roth. Besøgt Christian Winther og læst der
<017-04>    1ste Act af Paa Langebro. Til Middag hos Kocks sammen
<017-05>    med Engelænderen Hamilton. Gik ikke i Theater, paa Kongens [5]
<017-06>    Nytorv kom de med et Liig i en Kiste, det var nok
<017-07>    Wilhelm Moltkes som bares hen i Kirken at staae der til
<017-08>    Bisættelsen."
VI,17,1864-02-20,Februar,1864,Løverdag 20.,"<017-09>    Løverdag 20. Middag hos Fru Neergaard, hun laae syg,
<017-10>    jeg kom da de Andre alt vare ved Bordet, gik derfra over til [10]
<017-11>    Claveerprøven paa »Paa Langebro«, og hørte et Par Nummer.
<017-12>    Hjemme om Aftenen følte jeg mig noget nerveus. Det er
<017-13>    koldt og Snee."
VI,17,1864-02-21,Februar,1864,Søndag 21,"<017-14>    Søndag 21 Middag hos Henriques med Juliette Price. I
<017-15>    Theatrene har jeg ingen Lyst at gaae, kun ved Musik kan [15]
<017-16>    jeg der sidde og groe. Tankerne ere altid i Hæren. Her hjemme
<017-17>    megen Misstemning og Meget med Partier, det er især
<017-18>    Fruentimmerne som ere fanatiske."
VI,17,1864-02-22,Februar,1864,Mandag 22.,"<017-19>    Mandag 22. Daglig hos Bramsen og prøve paa Gebisset
<017-20>    Besøgt Scharlings, Sønnen er kommet hjem fra Berlin, hørt [20]
<017-21>    om Stemningen der. I Casino saa tomt Huus hører jeg at de
<017-22>    ikke imorgen vil give Forestilling, til den var blandt andet
<017-23>    anmældt Hyldemor"
VI,17,1864-02-23,Februar,1864,Tirsdag 23.,"<017-24>    Tirsdag 23. Første Gang havde jeg Tand-Rækkerne paa,
<017-25>    jeg taler tykt og kan ikke sige S. Middag hos Drevsens, Viggo [25]
<017-26>    kom hjem i Uniform. Jeg sidder iaften som igaar ene
<017-27>    hjemme."
VI,17,1864-02-24,Februar,1864,Onsdag 24.,"<017-28>    Onsdag 24. Igjen Plage med Tænderne. Middag hos Ørsteds,
<017-29>    om Aftenen læste jeg i Arbeiderforeningen til Indsamling
<017-30>    for første Regiment, 8 ß kostede Billetten, jeg kjøbte [30]"
VI,18,1864-02-24,Februar,1864,Onsdag 24.,"<018-01>    fire Indtægten var 60 Rdlr 2 ₻. Aldeles fuldt. Jeg læste:
<018-02>    Barnet i Graven. Noget, Svinedrengen, Det er ganske vist,
<018-03>    Hjertesorg, Den grimme Ælling. Forærede Mad Anholm to
<018-04>    Billetter og Henriques to Billetter. Fik sendt fra Bazaren en
<018-05>    af de Papiirs Sparbøsser jeg har skrevet Vers til. Bog fra [5]
<018-06>    Spring i Amerika. I Casino var bestemt Hyldemoer, men det
<018-07>    toges tilbage, da Fru Hagens lille Barn laae for Døden."
VI,18,1864-02-25,Februar,1864,Torsdag 25.,"<018-08>    Torsdag 25. Idag første Gang forsøgt at spise Frokost med
<018-09>    de ny Tænder, det gik ynkeligt, kun blødkogte Æg gik ned.
<018-10>    Var i Bazaren som Damerne holde i Studenterforeningen til [10]
<018-11>    Indtægt for Soldaternes Efterladte her i Byen. Sparebøsserne
<018-12>    med mit Vers, rives bort, de sælges til 24 Skilling, jeg
<018-13>    forærede Jette Collin og Fru Neergaard, hver Een."
VI,18,1864-02-26,Februar,1864,Fredag 26.,"<018-14>    Fredag 26. Idag Læseprøve paa det kongelige Theater paa
<018-15>    mit ny Lystspil: Han er ikke født. — En Udklipning af mig [15]
<018-16>    bragte jeg op paa Basaren og satte som Priis paa den 3 ₻.
<018-17>    En Herre der stod ved Siden kjøbte den strax og gav 1
<018-18>    Rdlr. Idag har mit Tandbid plaget mig. I Aften i det
<018-19>    kongelige Theater: Den nye Barselstue, der gjorde megen
<018-20>    Lykke. Phister og Mad Sødring udmærkede. [20]"
VI,18,1864-02-27,Februar,1864,Løverdag 27.,"<018-21>    Løverdag 27. Mit Tandkjød saa afgnavet at jeg fik Lov
<018-22>    af Bramsen [ikke] at gaa med de nye Tænder i Dag og i
<018-23>    Morgen, for at Munden kunde heles. Middag hos Fru Neergaard
<018-24>    hvor jeg læste: Han er ikke født. Saae i Theatret fire
<018-25>    Acter af den Stumme. Brev fra Frøken Heinke. [25]"
VI,18,1864-02-28,Februar,1864,Søndag 28.,"<018-26>    Søndag 28. Gusta Collin hører til de fanatiske, ikke stort
<018-27>    Begavede Qvinder, hun slaaer altid ud mod — Middag hos"
VI,19,1864-02-28,Februar,1864,Søndag 28.,"<019-01>    Henriques, hun spillede smukt for os, jeg læste to Eventyr.
<019-02>    I Casino første Gang Holstes Det første Regiment (Omarbeidelse
<019-03>    af hans Vaudeville En Tour til Armeen, hvor jeg
<019-04>    i den Tid fik et lille Snert.) Ved en af de sidste Sange hørtes
<019-05>    en Pibe, Mennesket har vist troet at Stykket var ude, [5]
<019-06>    men det var ikke Tilfældet, han peeb for tidlig, Sangen
<019-07>    blev kaldt om igjen. Da Teppet faldt udbragtes et Hurra
<019-08>    for det første Regiment. Jeg føler mig saa ene og trist i
<019-09>    Hjemmet."
VI,19,1864-02-29,Februar,1864,Mandag 29.,"<019-10>    Mandag 29. Gik fra halv ti til halv tre med de falske [10]
<019-11>    Tænder, de pine mig! — Bedre døe og begravet, man falder
<019-12>    hen Stykke for Stykke, det vil sige Foderalet, inden i er jeg
<019-13>    endnu 16 Aar, men tør ikke være det efter de andres Sigende.
<019-14>    Middag paa Restauration. Det er characteristisk at det
<019-15>    Middags Spiisningerne udgjør en stor Deel af Dagbogs Optegnelserne. [15]
<019-16>    I Theatret kan jeg ikke i denne Tid taale Tale-Stykker,
<019-17>    jeg maa have Musik; gik derfor i Casino til »Jens«,
<019-18>    men da da jeg kom var Stykket netop ude."
VI,19,1864-03-XX,Marts.,1864,,<019-19>    Marts.
VI,27,1864-03-XX,Marts.,1864,,"<027-06>    Torsdag, jeg spurgte om han kjendte Viggo Drevsen, han"
VI,19,1864-03-01,Marts.,1864,Tirsdag den første.,"<019-20>    Tirsdag den første. Ventede Indbydelse til Middag fra [20]
<019-21>    Drevsens, som sædvanligt, der kom ingen og jeg havde ikke
<019-22>    taget mod Kammerherreinde Neergaards, maatte altsaa paa
<019-23>    Restauration. Været hos Bramsen, forresten drevet, jeg kan
<019-24>    Intet bestille, og er som sløvet, med smaa Opblusninger."
VI,19,1864-03-02,Marts.,1864,Onsdag 2den.,"<019-25>    Onsdag 2den. Fru Drevsen havde igaar været hos Bramsen, [25]"
VI,20,1864-03-02,Marts.,1864,Onsdag 2den.,"<020-01>    der vilde skrevet til mig og indbudt mig, han havde tilbudt
<020-02>    mundtligt at give mig Besked, men glemt det. Theodor
<020-03>    Collin ondt i Brystet meget ængstelig, Hornemann siger det
<020-04>    ikke er Noget, Theodor er altid ængstelig og betaget naar
<020-05>    han feiler Noget, men med mig slaaer han det altid hen i [5]
<020-06>    Narrestreger. Læste for Gade: Han er ikke født, imedens var
<020-07>    General de Meza hos hans Kone og Svigermoder for at spille
<020-08>    een af sine Compositioner. »Han er gal!« sagde Gade.
<020-09>    Midag hos Professor Scharling, hvis Fødselsdag det var
<020-10>    igaar. I Theatret Operaen Wilhelm Tell; kun Musik kan [10]
<020-11>    jeg nyde, og dog var det kun en urolig Hvile. Helsteds beundrede
<020-12>    Præst ude fra Lerchenborg var i Theatret og slog
<020-13>    ned i mig, jeg kjendte ham ikke; han havde sit docerende
<020-14>    Foredrag. Mit Sind betynget, ingen Fremtid, og en Fornemmelse
<020-15>    af at være indskrevet i de Gamles Rækker, og dog [15]
<020-16>    indeni at være ung. —"
VI,20,1864-03-03,Marts.,1864,Torsdag 3,"<020-17>    Torsdag 3 Opfriskes maa jeg eller synke ynkelig hen. Idag
<020-18>    fik jeg hjem i Æske fra Bramsen mine nye Tænder. En ny
<020-19>    Indskrivelse i de gamle Mænds Rolle og med mine ungdomelige
<020-20>    Følelser derfor latterlige Personlighed. Middag [20]
<020-21>    hos Eduard; Jonas seer mig ond og fremmed ud. Læst til
<020-22>    Aften hos Hartmanns: Han er ikke født. I Dag paa Prøven
<020-23>    i Casino paa »Paa Langebro«. Rosa Price var der og spurgte
<020-24>    naivt eller satirisk, er det et Stykke med Soldater, eller alene
<020-25>    med Poesi? Om Aftenen gammel i Lemmerne, som Chamisso [25]
<020-26>    følte det, gik ikke i Theatret men til Hartmann, han
<020-27>    er min sande Ven, lige stolt af Person Følelse, er ikke"
VI,21,1864-03-03,Marts.,1864,Torsdag 3,"<021-01>    Eduard, Beauraa Figur, og dog i den sidste Tid, mere tilsluttende;
<021-02>    om Aftenen drak jeg Conjak."
VI,21,1864-03-04,Marts.,1864,Fredag 4,"<021-03>    Fredag 4 Conjakken gjorde mig ikke varm, jeg var end
<021-04>    mere forkjølet, havde dertil Hovedpine og var slet ikke vel,
<021-05>    den Cour ikke oftere. Satte selv tilmorgen Gebisset paa, [5]
<021-06>    Besøgt Scharlings paa Vesterbroe, derpaa Conferentsraad
<021-07>    Sibbern, der var meget livlig og ungdommelig. Middag hos
<021-08>    Kocks, Peder Kock er for mørk og ilde stemt i politisk Retning.
<021-09>    Jeg gik ikke i Theatret, men hjem i min varme Stue
<021-10>    og til dolce farniente. [10]"
VI,21,1864-03-05,Marts.,1864,Løverdag 5.,"<021-11>    Løverdag 5. Fra Fru Neergaards Middagsbord gik jeg
<021-12>    over i Casino til Prøven paa »Paa Langebro« og igjen tilbage
<021-13>    der var Spilleparti ellers havde jeg læst Stykket, i hvor
<021-14>    forkjølet jeg var. Formiddagen gaaer med Tand-Prøve hos
<021-15>    Bramsen. Jeg skulde afsende Authographer til Amerika, give [15]
<021-16>    Arentzen Notitzer af mit Livs Historie, efter at den trykte
<021-17>    Deel slutter, men jeg faaer ikke Tid."
VI,21,1864-03-06,Marts.,1864,Søndag 6.,"<021-18>    Søndag 6. Prøve i Dag Klokken 12 i Casino. Middag hos
<021-19>    Henriques med Fru . . . . . . . . , hendes Svigermoder og Svigerinde,
<021-20>    samt Frøken Falbe, der talte »fra Hoffet«, Irminger [20]
<021-21>    og Henriques stredes om Krigs Begivenhederne, den første
<021-22>    høist godmodig, den sidste nærgaaende. I Casino Hyldemor,
<021-23>    jeg traf der Helga, som saa sin Carl Price."
VI,21,1864-03-07,Marts.,1864,Mandag 7,"<021-24>    Mandag 7 Graat, vaat raat og sølet; Prøve i Casino Middag
<021-25>    hos Hartmanns med Fru Ortved; for hendes Skyld gik [25]
<021-26>    jeg fra Forestillingen i Theatret da hun ønskede at jeg kom
<021-27>    der lidt om Aftenen."
VI,21,1864-03-08,Marts.,1864,Tirsdag 8.,<021-28>    Tirsdag 8. Kom ikke ud i »Rosenvænget« til Drevsens da
VI,22,1864-03-08,Marts.,1864,Tirsdag 8.,"<022-01>    der Klokken 6 var Generalprøve paa: Paa Langebro, den
<022-02>    gik ikke godt, Stykket bredte sig, der blev bestemt endnu en
<022-03>    Prøve i Morgen Formiddag. Solgt Manuskriptet."
VI,22,1864-03-09,Marts.,1864,Onsdag 9.,"<022-04>    Onsdag 9. Solskins Veir, igaar Kamp ved Fredericia,
<022-05>    Fjenden tog et heelt Compagni af vore til Fange. [5]
<022-06>    Onsdag 9. Igjen Prøve Klokken 12, den gik godt. Middag
<022-07>    hos Ørsteds med Gottschalk og Kone. Det blev stærk Sneeveir
<022-08>    da jeg gik til Casino til første Forestilling af »Paa
<022-09>    Langebro«. Der var særdeles godt Huus; jeg havde faaet 7
<022-10>    fri Billetter som jeg gav til Fru Jette Collin, Louise og Jonas, [10]
<022-11>    samt Fru Lind og Ingeborg, samt Fru Drevsen. Fru Ortved
<022-12>    fik ogsaa; nu kjøbte jeg og forærede til Elna og Helga Collin,
<022-13>    da deres Fader havde bedet mig tage Billetter til dem. —
<022-14>    Stykket gik godt og vandt meget Bifald; det var udenfor en
<022-15>    frygtelig Snee-Søle, jeg gik hen til Louise Lind, hun var [15]
<022-16>    ikke overdreven varm for Forestillingen. Fru Drevsen og
<022-17>    Einar som jeg traf paa Gaden havde særdeles moret sig;
<022-18>    jeg gik nu lidt op til Collins og kunde hjemme ikke gaae
<022-19>    tilsengs, Klokken blev tolv. —"
VI,22,1864-03-10,Marts.,1864,Torsdag 10,"<022-20>    Torsdag 10 Forkjølelsen vedbliver ganske voldsom; kjøbt [20]
<022-21>    til forhøiet Priis to Billetter som jeg forærede Madam Anholm,
<022-22>    og til sædvanlig Priis to til Fru Balling, der syntes rørt
<022-23>    ved at jeg erindrede hende. Besøg af Pastor Wedel og hans
<022-24>    unge Kone. Jeg har fuldop at bestille men gider aldeles
<022-25>    ikke gjøre Noget. — Til Aften paa »Langebro«, der var omtrent [25]
<022-26>    halvt Huus, Stykket blev vel optaget. Middag hos
<022-27>    Meldals."
VI,23,1864-03-11,Marts.,1864,Fredag 11.,"<023-01>    Fredag 11. Daarligt Veir; stadig forkjølet; fik af Holst
<023-02>    10 Billetter til Casino i Aften hvor igjen »Paa Langebro«
<023-03>    opførtes. Jeg forærede 3 til Linds, een Fru Anholms Pige,
<023-04>    en til Fritz Hartmann, to til Fru Kock, to til Hr Minet,
<023-05>    en til den unge Zinn. Stykket igjen veloptaget. [5]"
VI,23,1864-03-12,Marts.,1864,Løverdag 12.,"<023-06>    Løverdag 12. Fra Krigen, ingen senere Begivenheder.
<023-07>    Dagbladet, Fædrelandet og Berlingstidende have alle vel og
<023-08>    rosende omtalt Langebro; Rimestads Telegraph var ikke
<023-09>    ugunstig, men Flyveposten siger at det er en kjedelig Dialog
<023-10>    med musikalske Afbrydelser, og at Indholdet er, en ung [10]
<023-11>    Mand mister sine Penge i en Spisestue og finder dem i Haven.
<023-12>    Selv »Nissen« er for »Langebro« og spotter over Davidsens
<023-13>    Kritik. Til Aften i Kongens Theater Madonna af Høedt
<023-14>    efter Bode. Hvem er Bode spurgte jeg Thiele. »Ingen kjender
<023-15>    ham! svarede han, det er en stor Beskedenhed af Høedt at [15]
<023-16>    han nævner hans Navn!« Da jeg sagde at det undrede mig
<023-17>    at om Formiddagen var endnu ikke et sort Bræt hængt ud,
<023-18>    som Billetterne udsolgt, sagde han, at det var et for dybt
<023-19>    tragisk Drama til at interessere i denne Tid, Folk vilde kun
<023-20>    lee! — Stykket blev særdeles godt spillet, var rigt udstyret [20]
<023-21>    og for mig sluttedede det sig til »Gioachino«. Der var flere
<023-22>    spændende Theater Scener, Sproget godt, men der var
<023-23>    noget Tydsk i det Hele, og femte Act, efter at Anathema
<023-24>    var lyst, bredt og unaturligt. Det vandt godt Bifald. Theodor
<023-25>    Collin sagde til mig efter Generalsprøven, at det var et udmærket [25]
<023-26>    Stykke, interessant, et deiligt Sprog og fjerde Act"
VI,24,1864-03-12,Marts.,1864,Løverdag 12.,"<024-02>    rørte til Taarer. »Det er Poesi«. Om mit Langebro sagde
<024-03>    han ved samme Leilighed, det var Barnecomedie, for uskyldigt
<024-04>    for det kongelige Theater. Brev fra Bjørnstjerne Bjørnson."
VI,24,1864-03-13,Marts.,1864,Søndag 13,"<024-05>    Søndag 13 Iaften var i Casino udsolgt til fjerde Forestilling [5]
<024-06>    af »Paa Langebro«; det er som jeg ret skulde fornøies
<024-07>    af Gud i denne tunge Tid."
VI,24,1864-03-14,Marts.,1864,Mandag 14.,"<024-08>    Mandag 14. Jeg kan ikke tage fat paa Arbeide, der ligger
<024-09>    Alt Breve til Amerika, Levnet for Arentzen &. Jeg er meget
<024-10>    forkjølet. Middag hos Fru Scavenius. I Theatret Madonna. [10]"
VI,24,1864-03-15,Marts.,1864,Tirsdag 15,"<024-11>    Tirsdag 15 Første Gang spiist til Middag med mine kunstige
<024-12>    Tænder, nemlig hos Drevsens i Rosenvænget. Om Aftenen
<024-13>    »Langebro« til Fru Betty Schmidts Benefice, det fik da
<024-14>    meest Bifald. Neumann havde overtaget Hagens Rolle, han
<024-15>    fyldte den aldeles ikke. Holst havde gjordt det aldeles uden [15]
<024-16>    at spørge mig."
VI,24,1864-03-16,Marts.,1864,Onsdag 16,"<024-17>    Onsdag 16 Meldals Fødselsdag, jeg gratulerede ham, men
<024-18>    kunde ikke tage mod Middags Indbydelse hos hans Svigermoder
<024-19>    Fru Ræder, ja gik ikke engang til Ørsteds, da jeg
<024-20>    skulde læse i Studenterforeningen, hvor der gaves Concert [20]
<024-21>    til Indtægt for Soldaterne; igaar stod derom i Berlings Tidende,
<024-22>    og mit Navn nævnet, der var mig meget imod, da jeg
<024-23>    har sagt til de Mange som plage mig om at læse for dem i
<024-24>    velgjørende Øiemed, at naar de saae mig eengang gjøre det,
<024-25>    skulde jeg ogsaa være villig for dem. Ved denne Concert [25]
<024-26>    sang fra Kongens Theater, Hr Chr: Hansen og Fru Zink,
<024-27>    Vilhelm Viehe decalmerede; jeg var meget forkjølet men"
VI,25,1864-03-16,Marts.,1864,Onsdag 16,"<025-01>    det gik godt i første Afdeling hvor jeg læste: Den lille Pige
<025-02>    med Svovlstikkerne, Den lykkelige Familie, og Hvad Fatter
<025-03>    gjør & — I anden Afdeling læste jeg med udmærket Humeur:
<025-04>    Sneemanden, Svinedrengen og Det er ganske vist. Jeg blev
<025-05>    meget beklappet og hver Gang jeg traadte frem, modtaget, [5]
<025-06>    jeg var deri den eneste af dem som asisterede! Jeg kom
<025-07>    tilfreds hjem."
VI,25,1864-03-17,Marts.,1864,Torsdag 17,"<025-08>    Torsdag 17 Besøg af Lieutenant Bardenfleth for at takke
<025-09>    mig for min Oplæsning igaar. Smukt Solskin Middag hos
<025-10>    E. Collin, der var Theodors Ven Grev Lerche, ved Bordet [10]
<025-11>    fortalte han at han ikke som Theodor slog aldeles Vrag paa
<025-12>    disse tertie Theatre, han gik ogsaa i Casino, der havde han
<025-13>    været igaar og seet Valdbygaasen, der var et Stykke foran,
<025-14>    jeg veed ikke hvad det var, og nu henvendte han sig til mig
<025-15>    om Fru Haagen, der var saa net. Louise Collin hviskede til [15]
<025-16>    mig, hvad var det for et Stykke foran, »Langebro«, hviskede
<025-17>    jeg igjen, hun loe, Theodor kom selv i Smiil, efter Bordet
<025-18>    sagde Jette, stakkels Grev Lerche, han var saa uheldig, og
<025-19>    Theodor søgte senere at forklare, for ham, det Pudsige; mig
<025-20>    gjortes ingen Undskyldninger. [20]"
VI,25,1864-03-18,Marts.,1864,Fredag 18.,"<025-21>    Fredag 18. Vore Kanonbaade have ladet Preuserne sætte
<025-22>    600 Mand i Land paa Femern og tage den, ikke gjort et
<025-23>    Skud, det er oprørende. Et af vore Krudtkamre er sprungen
<025-24>    og Mange dræbt; det gaaer os ilde! — Rygter vælde
<025-25>    frem, Pretendenten skal være død, Vittoria have abdiceret, [25]
<025-26>    Alt Løgn. Middag hos Kocks, hvor Hr Peter Kock først"
VI,26,1864-03-18,Marts.,1864,Fredag 18.,"<026-01>    kom hjem Klokken halv 6, Nøglerne til Viinkjælderen havde
<026-02>    han hos sig, saa vi maatte drikke Vand. Det var en meget
<026-03>    forsinket Middag. I Casino Paa Langebro, meget godt Huus;
<026-04>    Frøken Schwartz var der igjen for anden Gang og takkede
<026-05>    mig for Nydelsen, Helga og Elna vare der, men jeg kjendte [5]
<026-06>    ellers saagodtsom Ingen."
VI,26,1864-03-19,Marts.,1864,Løverdag 19.,"<026-07>    Løverdag 19. Smukt Veir; Efterretning om »Sjællands«
<026-08>    Kamp med preusiske Skibe, Rygtet gjorte det saa glimrende,
<026-09>    Raporten var meget ringere og tør. Der fortælles at i Tougværket
<026-10>    sad to unge Matroser, da de saae Preuserne flygte, [10]
<026-11>    omfavnede de hinanden i Glæde, da kom en fjendtlig Kanon
<026-12>    Kugle og dræbte dem i Momentet. En misundelsesværdig
<026-13>    Død. Man fortæller at den unge Bille gik i Middelfarth og
<026-14>    spillede Billiard, da Kampen stod ved Kysten, Borgere kom
<026-15>    og bad ham gaae ud med sin Kanonbaad, han bad dem ikke [15]
<026-16>    at blande sig deri, han havde ingen Ordre, og saa blev han
<026-17>    ved at spille Billard. Middag hos Fru Neergaard. Jeg er
<026-18>    febersyg af Forkjølelse, tidlig til Sengs. Fik fra Engeland en
<026-19>    smukt illustreret Bog med islandske Eventyr."
VI,26,1864-03-20,Marts.,1864,Søndag 20,"<026-20>    Søndag 20 Etatsraad Drevsens Fødselsdag, gik ud til ham, [20]
<026-21>    gjennem Kastellet hvor jeg saae nogle af Krigsfangerne ved
<026-22>    de aabne Vinduer. Besøg endelig af Jonas Collin, jeg var
<026-23>    ikke hjemme. Veiret smukt; stærk Hovedpine. Middag hos
<026-24>    Groserer Zinn; hvor en ung Kostgjængerinde kom fra Confirmation.
<026-25>    I Casino: Paa Langebro, fuldt Huus; Carl Price [25]
<026-26>    Fru Hagen og Fru Schmidt bleve efter Stykket fremkaldte.
<026-27>    Jeg leed hele Aftenen af stærk Hovedpine, kan Intet tage
<026-28>    mig for; overvældet og betaget af Tids Øieblikket."
VI,27,1864-03-21,Marts.,1864,Mandag 21.,"<027-01>    Mandag 21. I Dag fik jeg endelig skrevet Brevet til Arentzen,
<027-02>    men det kom ikke bort, blev lagt hen, som Alt i denne
<027-03>    Tid — om Aftenen var jeg et Øieblik i Casino der sad flere
<027-04>    unge Officeer Aspiranter foran mig, jeg talte til een nærmest,
<027-05>    spurgte om de skulde afsted i denne Uge, han sagde, paa [5]
<027-07>    kjendte ham. Jeg bad om hans Navn, Ahlmann sagde han.
<027-08>    »Veed De mit Navn« spurgte jeg, — Nei! sagde han, jeg
<027-09>    kjender Dem ikke, jeg sagde da H. C. Andersen, og han
<027-10>    reiste sig, tog til Huen, forud havde han noget almindelig [10]
<027-11>    jevnt kun svaret mig. »Det Navn kjender jeg!« jeg bad ham
<027-12>    naar de vare derovre, da at hilse Viggo fra mig; med Veemod
<027-13>    gik jeg bort, med en Følelse, han bliver saaret eller
<027-14>    skudt, det samme frygter jeg for Viggo, dog kommer imellem
<027-15>    Tanken, nu begynder hans Liv, hans Bestemmelse her paa [15]
<027-16>    Jorden, han bliver udmærket som Soldat; han bliver ikke
<027-17>    Sneglen, i Eventyret om Sneglen og Rosenhækken, som Jonas
<027-18>    fandt var saa agtværdigt."
VI,27,1864-03-22,Marts.,1864,Tirsdag 22.,"<027-19>    Tirsdag 22. Kongen af Preusens Fødselsdag og derfor ventede
<027-20>    man et stort Slag, det kom ikke. Deiligt Solskin men [20]
<027-21>    koldt ude. Middag hos Drevsens i Rosenvænget; Jonna med
<027-22>    Rigmor var ventet med Middagstoget; gik i Casino til
<027-23>    »Langebro« smaat Huus kun. Jeg sad bagude. Deiligt Maaneskin.
<027-24>    Meget forkjølet, og det nu over 14 Dage."
VI,27,1864-03-23,Marts.,1864,Onsdag 23.,"<027-25>    Onsdag 23. Professor Scharling var om Middagen hos [25]
<027-26>    Ørsteds; han var meget ynkelig af Gigt i Benene; hans Søn
<027-27>    Christian maatte løfte ham af og i Vognen. Jeg fik Neuralgie
<027-28>    i Bryst og Mave, det var som et Nervefyrværkeri, som en"
VI,28,1864-03-23,Marts.,1864,Onsdag 23.,"<028-01>    Knipling af Nærver der knaldede af; med stor Vanskelighed
<028-02>    hostede jeg og det anstrængede at naae hen til Collins; der
<028-03>    i Gaarden traf jeg Theodor der raadede mig at sidde stille;
<028-04>    det gjorde jeg paa hans Broders Stue og siden i Casino.
<028-05>    Phister var der og sagde om Frøken Lerches Fremstilling af [5]
<028-06>    Pariserdrengen at den kom af alle nærmest Francisques, da
<028-07>    jeg nævnede Phisters Kone, sagde han, hun var en kjøbenhavnsk
<028-08>    Gamin, Frøken Lerche en fransk; han talte om sin
<028-09>    Rolle i mit Stykke, han er ikke født og var lidt uvis med den,
<028-10>    at han ikke skulde komme til at ligne Kammerherren i den [10]
<028-11>    nye Barselstue, han fandt Eckarts Rolle som Maler, bedre at
<028-12>    udføre, i hvor lille den var. Besøgt Høedt med Tak for
<028-13>    Bogen."
VI,28,1864-03-24,Marts.,1864,Torsdag 24.,"<028-14>    Torsdag 24. Sagde idag Viggo Levvel, vi mødtes hos
<028-15>    Eduards, der var megen Alvor i ham, mig kom Taarer i [15]
<028-16>    Øinene. Paa Gaden kom en gal Mand til mig med sine Digte
<028-17>    til Gjennemlæsning. Gik ud til Drevsens hvor jeg traf Jonna
<028-18>    Stampe med Rigmor. Aftenen blev jeg hos Hartmann, det
<028-19>    var Windings Fødselsdag, han fik af Fru Hartmann et Rosentræ,
<028-20>    jeg maatte skrive Vers til det. Besøgt General Wilster. [20]"
VI,28,1864-03-25,Marts.,1864,Fredag 25.,"<028-21>    Fredag 25. Imorges Klokken 7 gik Viggo og Rosen som
<028-22>    Officeer Aspiranter med 18 Andre, de gik Jernbaneveien til
<028-23>    Korseur hvorfra de skulde indskibes til Als og ilandsættes paa
<028-24>    den østlige Side. Før syv var jeg vaagen, hørte Soldater [25]
<028-25>    drage forbi, men troede ikke selv tidsnok at kunne komme
<028-26>    i Klæderne og derud, jeg blev og var med febril i Tankerne;
<028-27>    hele Dagen har jeg tænkt paa Viggo og fulgt ham. Jeg"
VI,29,1864-03-25,Marts.,1864,Fredag 25.,"<029-01>    kjørte ud i Rosenvænget til Fru Drevsen; da jeg gik havde
<029-02>    hun for min Hoste givet mig et Stykke Lacris jeg skulde
<029-03>    beholde i Munden, i det jeg kom med det udenfor kom
<029-04>    Enkedronningens Vogn, hun selv gik ved Siden og standse[de]
<029-05>    for at tale med mig; jeg var meget geneert ved hvad [5]
<029-06>    jeg havde i Munden, jeg kunde ikke spøtte det ud tæt foran
<029-07>    hende; hun fortalte at hun var første Gang i Rosenvænget;
<029-08>    jeg fortalte at Viggo var reist og hun bad mig sige hans
<029-09>    Moder at hun (Dronningen) vilde bede Gud at han uskadt
<029-10>    og med Hæder maatte komme hjem; jeg gik ind og sagde [10]
<029-11>    det til Fru Drevsen der fik Taarer i Øinene. Igaar da jeg
<029-12>    var paa Hospitalet hos Wilster, talte han saa varmt og
<029-13>    smukt om Soldaterne, ønskede at jeg kunde som han have
<029-14>    Leilighed til at kjende dem. Frøken Wilster fra Sorø var hos
<029-15>    ham. I Dag deiligt varmt Solskin og stille Veir. (Det er [15]
<029-16>    forseent at sende Haandskrifter til Amerika til Markedet der,
<029-17>    sagde mig den unge Heckscher). Middag hos Kocks sammen
<029-18>    med Fru Wulff fra Rosenvænget og Engelænderen Hamilton."
VI,29,1864-03-26,Marts.,1864,Løverdag 26.,"<029-19>    Løverdag 26. Besøg af den amerikanske Minister Wood;
<029-20>    jeg viiste ham den illustrerede engelske Udgave af Iisjomfruen, [20]
<029-21>    han kjendte ikke Eventyret, jeg spurgte om han vilde
<029-22>    læse det, han bad mig da at skrive hans Datters Navn foran
<029-23>    i Bogen, saaledes maatte jeg af med den, det var ikke just
<029-24>    min Mening. I Casino Paa Langebro, ret godt Huus, stærkt
<029-25>    Bifald; jeg gik i anden Act til Charlottenborg hvor vi havde [25]
<029-26>    Møde i Anledning af Ankers Legat, da jeg snart gik derfra
<029-27>    til Casino igjen følte jeg mig ilde, men det gik over i
<029-28>    Theatret."
VI,29,1864-03-27,Marts.,1864,Søndag 27.,"<029-29>    Søndag 27. Som jeg i Formiddags vilde gaae ind til
<029-30>    Eduard Collin, faldt jeg udenfor paa Gaden, enten snubblede [30]"
