entity_id,label,matched_form,nationality_key,nationality_label,category,position_index,position_type,match_type,referent_hint,description
Reg0035510,"Beaulieu-Marconnay, Eugen von, Friherre (1815–1898)",oldenburgsk,oldenburgsk,Oldenburgsk,german_state,7,embedded,single,possible_relation,"Søn af W.E.v.B.-M., oldenburgsk Obergerichtsrat og Kammerherre."
Reg0035520,"Beaulieu-Marconnay, Flavie von, Friherreinde (1851–1925)",preussisk,preussisk,Preussisk,german_state,9,embedded,single,possible_relation,"Datter af Carl v. B.-M., g. 1875 m. senere preussisk Oberstløjtnant, Friherre Strahl von Salis-Soglio."
Reg0035560,"Beaulieu-Marconnay, Leo von, Friherre (1848–1923)",preussisk,preussisk,Preussisk,german_state,7,embedded,single,possible_relation,"Søn af Carl v. B.-M., senere preussisk Oberst."
Reg0035590,"Beauvois, Eugène (1835–1912)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Arkæolog og Historiker.
Reg0035720,"Beck, Carl (1817–1879)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Digter.
Reg0035760,"Beck-Friis, Corfitz, Greve (1801–1870)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Kammerherre, Besidder af Borringe Kloster og Fiholm."
Reg0035770,"Beck-Friis, Corfitz Augustin, Friherre (1824–1897)",svensk,svensk,Svensk,national,8,embedded,single,unclear,"Søn af Corfitz B.-F., Greve 1870, fil. dr. 1844, svensk Attaché i Paris, 1847 Legationssekretær i København, 1848–1852 2. Sekretær i Utenriksdepartementet, 1870 Greve og Godsejer (Fiholm, Börringekloster); Politiker, Kabinetskammerherre."
Reg0035780,"Beck-Friis, Lage Gustaf, Friherre (1834–1904)",svensknorsk (part: svensk),svensk,Svensk,national,5,embedded,solid_compound,unclear,"Søn af Corfitz B.-F., svensknorsk Gesandt i København 1870–1902."
Reg0035780,"Beck-Friis, Lage Gustaf, Friherre (1834–1904)",svensknorsk (part: norsk),norsk,Norsk,national,5,embedded,solid_compound,unclear,"Søn af Corfitz B.-F., svensknorsk Gesandt i København 1870–1902."
Reg0035800,"Becker, Agnes (død 1913)",Nordiske,nordisk,Nordisk,supranational,9,embedded,single,unclear,"Skuespillerinde ved Casino, g. 1876 m. senere Direktør i Store Nordiske Telegrafselskab Iwan Berner."
Reg0035810,"Becker, August (1821–1887)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Landskabsmaler.
Reg0035820,"Becker, Julius (1803 eller 1804–1848)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Musikvidenskabsmand, Professor i Wien, henrettet som politisk Forbryder."
Reg0035830,"Becker, Karl Friedrich (1777–1806)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Historiker.
Reg0035840,"Becker, Nikolaus (1809–1845)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Digter.
Reg0035910,"Beer, Julius",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Komponist, Brodersøn af G. Meyerbeer."
Reg0035920,"Beethoven, Ludwig van (1770–1827)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Komponist.
Reg0036050,"Behrent, Sigismund (1843(1845?)-1905)",jødisk-theologiske (part: jødisk),jødisk,Jødisk,religious_ethnic,4,embedded,hyphen_compound,possible_institution,"cand. phil., besøgte 1865–1870 det jødisk-theologiske Seminarium i Paris, senere Journalist ved »Nationaltidende«."
Reg0036070,"Belani, H. E. R. (Pseud, for Carl Ludwig Häberlin) (1784–1858)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Forfatter.
Reg0036140,Belisarius (505–65),østromersk,østromersk,Østromersk,historical_polity,0,leading,single,subject,østromersk Feltherre.
Reg0036190,"Bellano, Bartolommeo (død ca. 1496/97)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Billedhugger.
Reg0036210,"Bellini, Giovanni (ca. 1431–1516)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Maler.
Reg0036220,"Bellini, Vincenzo (1801–1835)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operakomponist.
Reg0036230,"Bellman, Carl Michael (1740–1795)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Digter.
Reg0036250,"Belrichard, Pauline",schweizisk,schweizisk,Schweizisk,national,0,leading,single,subject,schweizisk Guvernante på Holsteinborg.
Reg0036270,"Bendemann, Eduard (1811–1889)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0036390,"Bendixen, Bernhard (Benny) (1810–1877)",Dansk,dansk,Dansk,national,0,leading,single,subject,"Dansk Maler og Daguerreotypist, bosat fra 1840 i Hamburg."
Reg0036420,"Benedict, Julius (1804–1885)",tysk-engelsk (part: tysk),tysk,Tysk,national,0,leading,hyphen_compound,subject,tysk-engelsk Komponist.
Reg0036420,"Benedict, Julius (1804–1885)",tysk-engelsk (part: engelsk),engelsk,Engelsk,national,0,leading,hyphen_compound,subject,tysk-engelsk Komponist.
Reg0036430,"Benedictsen, Anna Maria (1811–1891)",islandsk,islandsk,Islandsk,national,2,embedded,single,possible_relation,"Enke efter islandsk Købmand, Grosserer B.B."
Reg0036480,"Benedix, Roderich (1811–1873)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Skuespilforfatter.
Reg0036490,"Beneventano, Francesco Giuseppe Federico del Bosco, Baron af Piana (1824–1880)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operasanger.
Reg0036500,"Bennati, Giulia",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,"Italiensk Operasangerinde, Casino 1868."
Reg0036510,"Bennet, Mathilda, Friherreinde (1826–1901)",tysk,tysk,Tysk,national,8,embedded,single,possible_relation,"Hoffrøken hos Dronning Josefina af Sverrig-Norge, g. 1855 m. tysk Kontreadmiral H. L. Sundevall."
Reg0036620,"Bentley, Richard (1794–1871)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Forlagsboghandler, H.C. Andersens Forlægger."
Reg0036730,"Bentzen, Peter (1785–1866)",grønlandske,grønlandsk,Grønlandsk,colonial,6,embedded,single,unclear,"Medlem af Direktionen for den kgl. grønlandske Handel, Etatsraad, 1854 Konferensraad."
Reg0036760,"Bentzon, Adrian Benoni (1777–1827)",Dansk,dansk,Dansk,national,2,embedded,single,unclear,"Generalguvernør i Dansk Vestindien, Generalmajor."
Reg0036820,"Benzon, Julius von (1813–1879)",østrigsk,østrigsk,Østrigsk,national,4,embedded,single,unclear,"Broder til Hartvig B., østrigsk Kadet 1841, 1842 »ansat nede ved Temiswar i Ungarn«."
Reg0036840,Beppo (Peppo),spanske,spansk,Spansk,national,3,embedded,single,possible_institution,Tigger på den spanske Trappe i Rom.
Reg0036850,"Béranger, Pierre-Jean de (1780–1857)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Digter.
Reg0036870,"Berens, Johan Hermann (1826–1880)",tysksvensk (part: tysk),tysk,Tysk,national,0,leading,solid_compound,subject,"tysksvensk Komponist og Pianist, Lærer ved Musikaliska Akademien i Stockholm."
Reg0036870,"Berens, Johan Hermann (1826–1880)",tysksvensk (part: svensk),svensk,Svensk,national,0,leading,solid_compound,subject,"tysksvensk Komponist og Pianist, Lærer ved Musikaliska Akademien i Stockholm."
Reg0036880,"Berg, Frøken",Dansk-Amerikaner (part: dansk),dansk,Dansk,national,0,leading,hyphen_compound,subject,"Dansk-Amerikaner, Leipzig 2.10.1869."
Reg0036930,"Berg, Hans Johan Fredrik (1813–1874)",Norsk,norsk,Norsk,national,0,leading,single,subject,Norsk Maler.
Reg0036970,"Berg, Jens Frederik (1807–1847)",Norsk,norsk,Norsk,national,0,leading,single,subject,"Norsk cand. theol., senere Kateket og Førstelærer i Kragerø."
Reg0037000,"Bergh, Edward (1828–1880)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Landskabsmaler.
Reg0037020,"Bergh, S. J. van den (1814–1868)",Hollandsk,hollandsk,Hollandsk,national,0,leading,single,subject,"Hollandsk Forfatter, Købmand."
Reg0037030,"Bergman, Joh. Wilhelm (1796–1871)",svensk-norsk (part: svensk),svensk,Svensk,national,0,leading,hyphen_compound,subject,"svensk-norsk Chargé d’affaires og Generalkonsul i Napoli, Gesandt i Madrid 1852–1866."
Reg0037030,"Bergman, Joh. Wilhelm (1796–1871)",svensk-norsk (part: norsk),norsk,Norsk,national,0,leading,hyphen_compound,subject,"svensk-norsk Chargé d’affaires og Generalkonsul i Napoli, Gesandt i Madrid 1852–1866."
Reg0037120,"Bériot, Charles Auguste de (1802–1870)",Belgisk,belgisk,Belgisk,national,0,leading,single,subject,Belgisk Violinvirtuos.
Reg0037130,"Berlepsch, Hermann Alexander von, Friherre (1814–1883)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Forfatter.
Reg0037140,"Berlichingen, Götz von (ca. 1480–1562)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Ridder.
Reg0037180,"Berlioz, Hector (1803–1869)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Komponist.
Reg0037290,"Berner, Iwan (1850–1925)",Engelsk,engelsk,Engelsk,national,4,embedded,single,unclear,"Student 1869, cand. phil., studerede Engelsk, 1875 ansat i Store nordiske Telegrafselskab, senere Direktør sst., Forfatter og Oversætter."
Reg0037290,"Berner, Iwan (1850–1925)",nordiske,nordisk,Nordisk,supranational,8,embedded,single,unclear,"Student 1869, cand. phil., studerede Engelsk, 1875 ansat i Store nordiske Telegrafselskab, senere Direktør sst., Forfatter og Oversætter."
Reg0037370,Bernhard af Clairvaux (1090–1153),Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Theolog og Prædikant.
Reg0037380,"Bernhard, Carl, se: A.N.de Saint-Aubain. Bernini, Lorenzo (1598–1680)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Billedhugger og Arkitekt.
Reg0037400,"Bernstorff, Gustav, Greve (1811–1870)",oldenborgsk,oldenburgsk,Oldenburgsk,german_state,0,leading,single,subject,"oldenborgsk Kammerjunker, senere Kammerherre."
Reg0037410,"Bernstorff, Joachim Frederik, Greve (1771–1835)",Dansk,dansk,Dansk,national,0,leading,single,subject,Dansk Gesandt i Wien 1816–1835.
Reg0037430,"Bernus du Fay, Franz (1808–1884)",østrigske,østrigsk,Østrigsk,national,6,embedded,single,possible_institution,"Senator i Frankfurt, 1863 optaget i den østrigske Adel som Friherre Bernus, Storkøbmand og Godsejer, Kunstsamler."
Reg0037450,"Beronius, Jonas Otto (1820–1895)",svensk,svensk,Svensk,national,2,embedded,single,unclear,"fil. kand., svensk »Gluntar«-Sanger, senere Ministerialembedsmand."
Reg0037510,Bertall (Pseud. for Charles-Albert d’Arnoux) (1820–1883),Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Illustrator af H.C. Andersens Eventyr og Fotograf (Bayard & Bertall).
Reg0037540,"Berti, Filippo (1801–1872)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Lystspildigter.
Reg0037560,"Bertouch, Emst von, Baron (1808–1869)",danske,dansk,Dansk,national,3,embedded,single,possible_institution,"Attaché ved det danske Gesandtskab i Paris, Legationsraad, Kammerherre."
Reg0037600,"Bertouch, Varinka von, Baronesse (1846–1893)",engelske,engelsk,Engelsk,national,10,embedded,single,possible_institution,"Datter af Emst v. B., g. 1876 m. Major i det engelske Marineartilleri Augustus Hill."
Reg0037630,Bertran de Bom (12. århundrede),provencalsk,provencalsk,Provençalsk,regional_foreign,0,leading,single,subject,provencalsk Ridder og Trubadur.
Reg0037640,"Berwald, J. F. (1787–1861)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Violinist, 1822–1849 Kapelmester ved Operaen i Stockholm."
Reg0037670,"Berzelius, Jakob, Friherre (1779–1848)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Kemiker.
Reg0037690,"Besekirskij, Waxil Wasiljew (1836–?)",russisk,russisk,Russisk,national,0,leading,single,subject,"russisk Violinvirtuos, Medlem af det kejserlige Kapel i St. Petersborg."
Reg0037700,"Beskow, Bernhard von, Friherre (1796–1868)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Digter.
Reg0037750,"Bettini, Alessandro (1825–1898)",Italiensk,italiensk,Italiensk,national,0,leading,single,subject,Italiensk Operasanger.
Reg0037780,"Beulwitz, Woldemar von (død 1855)",bayersk,bayersk,Bayersk,german_state,6,embedded,single,unclear,"Søn af August v. B., kgl. bayersk Post-officiant."
Reg0037790,Beune,Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Officer, besøger H.C. Andersen 5.11.1861."
Reg0037870,Bidpai,persisk,persisk,Persisk,national,0,leading,single,subject,persisk Bearbejder af indiske Eventyr.
Reg0037870,Bidpai,indiske,indisk,Indisk,national,3,embedded,single,unclear,persisk Bearbejder af indiske Eventyr.
Reg0037910,"Bielke, Axel Gabriel, Greve (1800–1877)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Kammerherre, Besidder af Tureholm og Orbyholm, Kunstkender og Kunstsamler."
Reg0037960,"Bielke, Ture, Greve (1829–1899)",svensk,svensk,Svensk,national,8,embedded,single,unclear,"Søn af Grev Nils B. til Sturefors, senere svensk Ritmester og Besidder af Sturefors."
Reg0038060,"Biernatzki, Johann Christoph (1795–1840)",holstensk,holstensk,Holstensk,border_region,0,leading,single,subject,"holstensk Forfatter, Præst i Frederiksstad."
Reg0038070,"Bigelow, Alice A.",Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,"Amerikansk Oversætterinde, Medudgiver af Hans Andersens Good Wishes for Children."
Reg0038080,"Bigot, Antoine-Hippolyte (1825–1897)",Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Digter, Handelsrejsende for et Vinfirma i Nîmes."
Reg0038090,"Bikelas, Demitrios (1835–1908)",nygræsk,nygræsk,Nygræsk,national,0,leading,single,subject,"nygræsk Digter, Oversætter og Essayist, Oversætter af H.C. Andersens Eventyr."
Reg0038100,"Bilderdijk, Willem (1756–1831)",Hollandsk,hollandsk,Hollandsk,national,0,leading,single,subject,Hollandsk Digter.
Reg0038260,"Bille, Steen Andersen (1862–1922)",Nordiske,nordisk,Nordisk,supranational,10,embedded,single,unclear,"Søn af C.St.A.B., senere Revisionschef i Store Nordiske Telegrafselskab."
Reg0038300,"Bille-Brahe, Henrik, Greve (1798–1875)",dansk,dansk,Dansk,national,6,embedded,single,unclear,"Søn af Lensgreve Preben B.-B., dansk Gesandt i Wien 1847–1862, Lensgreve 1857, Gehejmekonferensraad 1855."
Reg0038350,"Bille-Brahe, Preben, Baron (1824–1882)",dansk,dansk,Dansk,national,11,embedded,single,unclear,"Student 1842, 1847 Attaché ved Gesandtskabet i Paris, 1848 Legationssekretær i Stockholm, 1852 i Berlin, 1860 dansk Gesandt i Haag og Bruxelles, 1867 i Firenze, 1872 Afsked, 1871 Besidder af Stamhuset Egeskov, Kammerherre 1862."
Reg0038560,"Birch, Anton Peter Henrik (1815–1842)",Danske,dansk,Dansk,national,12,embedded,single,unclear,"Søn af P.L.B., Student fra Slagelse 1831, cand. jur., Volontør i Danske Kancelli, død i Heidelberg."
Reg0038630,"Birch, Vilhelm Ludvig (1817–1871)",Dansk,dansk,Dansk,national,12,embedded,single,unclear,"Søn af P.L.B., Student fra Slagelse 1835, cand. jur. 1841, 1861 Guvernør i Dansk Vestindien."
Reg0038640,"Birch-Pfeiffer, Charlotte, f. Pfeiffer (1800–1868)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Skuespillerinde og Skuespilforfatterinde, g. 1825 m. Christian Andreas Birch."
Reg0038650,"Birch-Reichenwald, Christian (1814–1891)",norsk,norsk,Norsk,national,1,embedded,single,unclear,"fhv. norsk Statsraad, 1869–1890 Sorenskriver i Aker."
Reg0038690,Birger Jarl (død 1266),Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Stormand.
Reg0038710,Birgitta (ca. 1303–73),Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Helgeninde, Datter af Birger Persson, Stifter af Birgittinerordenen."
Reg0038730,"Bismarck, Otto von, Fyrste (1815–1898)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Statsmand.
Reg0038750,"Bismarck-Bohlen, Theodor, Greve (1790–1873)",Preussisk,preussisk,Preussisk,german_state,0,leading,single,subject,Preussisk Oberst.
Reg0038950,"Bjerring, Vilhelm (1805–1879)",Fransk,fransk,Fransk,national,2,embedded,single,unclear,"Lektor i Fransk ved Københavns Universitet, tit. Professor 1848, Landstingsmand."
Reg0038960,"Björck, Ernst Daniel (1838–1868)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Digter og Præst, Søn af G.D.B."
Reg0039020,"Bjørnson, Bjørn (1859–1942)",norsk,norsk,Norsk,national,4,embedded,single,unclear,"Søn af Bjørnstjeme B., norsk Skuespiller og Teaterchef."
Reg0039030,"Bjørnson, Bjørnstjeme (1832–1910)",norsk,norsk,Norsk,national,4,embedded,single,unclear,"Søn af Peder B., norsk Digter."
Reg0039080,"Bjömstjema, Oscar Magnus Fredrik, Greve (1819–1905)",Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Generalmajor, 1864 svensk Minister ad interim i København, Udenrigsminister 1872–1880."
Reg0039080,"Bjömstjema, Oscar Magnus Fredrik, Greve (1819–1905)",svensk,svensk,Svensk,national,2,embedded,single,unclear,"Svensk Generalmajor, 1864 svensk Minister ad interim i København, Udenrigsminister 1872–1880."
Reg0039090,Black,Amerikansk,amerikansk,Amerikansk,national,0,leading,single,subject,Amerikansk Beundrer (1871).
Reg0039100,"Black, Adam (1784–1874)",skotsk,skotsk,Skotsk,national,0,leading,single,subject,skotsk Forlagsboghandler.
Reg0039130,"Blanche, August (1811–1868)",Svensk,svensk,Svensk,national,0,leading,single,subject,Svensk Forfatter.
Reg0039150,Blangini,Fransk,fransk,Fransk,national,0,leading,single,subject,"Fransk Pianist, Nizza 4.12.1869."
Reg0039180,"Blanvalet, Henri (1811–1870)",schweizisk,schweizisk,Schweizisk,national,0,leading,single,subject,schweizisk Forfatter.
Reg0039200,"Blavet, E. (1838–1910)",Fransk,fransk,Fransk,national,0,leading,single,subject,Fransk Journalist og Forfatter.
Reg0039220,"Blessig, Alex (1820–1856)",Tysk,tysk,Tysk,national,0,leading,single,subject,Tysk Maler.
Reg0039230,"Blessington, Marguerite, Lady, f. Power (1789–1849)",Engelsk,engelsk,Engelsk,national,0,leading,single,subject,"Engelsk Forfatterinde, Enke efter Charles Gardiner, Jarl af B."
Reg0039270,Blindt,Svensk,svensk,Svensk,national,0,leading,single,subject,"Svensk Løjtnant, Venersborg (kendes ikke af Krigsarkivet i Stockholm, Navnet vist misforstået)."
Reg0039550,"Block, Peter Ludwig Heinrich von, Friherre (1764–?)",Tysk,tysk,Tysk,national,0,leading,single,subject,"Tysk Entomolog, Inspektør ved Die grüne Gewölbe, Dresden, Hofrat, fængslet for Bedrageri 1817–1823, Svigerfader til J. C. Dahl."
Reg0039560,"Blokhuis, Gijsbert (1809–1885)",Hollandsk,hollandsk,Hollandsk,national,0,leading,single,subject,"Hollandsk Tobaksfabrikant, og Søn."
Reg0039600,"Blom, Harald Stoltenberg (1820–1913)",Dansk,dansk,Dansk,national,0,leading,single,subject,"Dansk Boghandler i Bem, senere Indehaver af et Annonce-Agentur."
Reg0039640,"Blome, Franciska (Fanny), Baronesse, f. Komtesse Reventlow (1803–1856)",slesvigholstensk,slesvigholstensk,Slesvig-holstensk,border_region,2,embedded,single,possible_relation,g. 1823 m. slesvigholstensk Politiker Baron Adolf B.
